location,horizon,output_type_id,value,target_end_date,reference_date,output_type,target
01,-1,0.01,38.99268999239355,2024-02-17,2024-02-17,quantile,wk inc flu hosp
02,-1,0.01,1.903953321579341,2024-02-17,2024-02-17,quantile,wk inc flu hosp
04,-1,0.01,44.20288660822145,2024-02-17,2024-02-17,quantile,wk inc flu hosp
05,-1,0.01,151.69051300895487,2024-02-17,2024-02-17,quantile,wk inc flu hosp
06,-1,0.01,127.8714180210929,2024-02-17,2024-02-17,quantile,wk inc flu hosp
08,-1,0.01,96.3026858353551,2024-02-17,2024-02-17,quantile,wk inc flu hosp
09,-1,0.01,65.8713547128822,2024-02-17,2024-02-17,quantile,wk inc flu hosp
10,-1,0.01,5.2992521386396865,2024-02-17,2024-02-17,quantile,wk inc flu hosp
11,-1,0.01,2.2886948905721445,2024-02-17,2024-02-17,quantile,wk inc flu hosp
12,-1,0.01,500.77435359938386,2024-02-17,2024-02-17,quantile,wk inc flu hosp
13,-1,0.01,133.60727204287252,2024-02-17,2024-02-17,quantile,wk inc flu hosp
15,-1,0.01,2.540804013188967,2024-02-17,2024-02-17,quantile,wk inc flu hosp
16,-1,0.01,17.50304305181946,2024-02-17,2024-02-17,quantile,wk inc flu hosp
17,-1,0.01,109.03592873071607,2024-02-17,2024-02-17,quantile,wk inc flu hosp
18,-1,0.01,234.28878969529381,2024-02-17,2024-02-17,quantile,wk inc flu hosp
19,-1,0.01,58.425891019330116,2024-02-17,2024-02-17,quantile,wk inc flu hosp
20,-1,0.01,97.98627568022067,2024-02-17,2024-02-17,quantile,wk inc flu hosp
21,-1,0.01,143.93626435780516,2024-02-17,2024-02-17,quantile,wk inc flu hosp
22,-1,0.01,17.04829943203404,2024-02-17,2024-02-17,quantile,wk inc flu hosp
23,-1,0.01,35.968864160756624,2024-02-17,2024-02-17,quantile,wk inc flu hosp
24,-1,0.01,40.087468620820346,2024-02-17,2024-02-17,quantile,wk inc flu hosp
25,-1,0.01,229.06661891616355,2024-02-17,2024-02-17,quantile,wk inc flu hosp
26,-1,0.01,376.5543189150042,2024-02-17,2024-02-17,quantile,wk inc flu hosp
27,-1,0.01,91.58334105556304,2024-02-17,2024-02-17,quantile,wk inc flu hosp
28,-1,0.01,25.246383158708927,2024-02-17,2024-02-17,quantile,wk inc flu hosp
29,-1,0.01,172.36699292038645,2024-02-17,2024-02-17,quantile,wk inc flu hosp
30,-1,0.01,32.51176708269967,2024-02-17,2024-02-17,quantile,wk inc flu hosp
31,-1,0.01,23.756931796011777,2024-02-17,2024-02-17,quantile,wk inc flu hosp
32,-1,0.01,4.6665448468537685,2024-02-17,2024-02-17,quantile,wk inc flu hosp
33,-1,0.01,17.00642966347741,2024-02-17,2024-02-17,quantile,wk inc flu hosp
34,-1,0.01,145.83607616830503,2024-02-17,2024-02-17,quantile,wk inc flu hosp
35,-1,0.01,27.45917398208501,2024-02-17,2024-02-17,quantile,wk inc flu hosp
36,-1,0.01,447.33224555020945,2024-02-17,2024-02-17,quantile,wk inc flu hosp
37,-1,0.01,53.491057687493516,2024-02-17,2024-02-17,quantile,wk inc flu hosp
38,-1,0.01,7.43314635043472,2024-02-17,2024-02-17,quantile,wk inc flu hosp
39,-1,0.01,356.7860492648052,2024-02-17,2024-02-17,quantile,wk inc flu hosp
40,-1,0.01,280.4772341012461,2024-02-17,2024-02-17,quantile,wk inc flu hosp
41,-1,0.01,35.72102200765283,2024-02-17,2024-02-17,quantile,wk inc flu hosp
42,-1,0.01,218.26346340200976,2024-02-17,2024-02-17,quantile,wk inc flu hosp
44,-1,0.01,3.786837123924787,2024-02-17,2024-02-17,quantile,wk inc flu hosp
45,-1,0.01,49.29590084114303,2024-02-17,2024-02-17,quantile,wk inc flu hosp
46,-1,0.01,2.5879395315721974,2024-02-17,2024-02-17,quantile,wk inc flu hosp
47,-1,0.01,66.79857591963533,2024-02-17,2024-02-17,quantile,wk inc flu hosp
48,-1,0.01,704.5027313048494,2024-02-17,2024-02-17,quantile,wk inc flu hosp
49,-1,0.01,0.0,2024-02-17,2024-02-17,quantile,wk inc flu hosp
50,-1,0.01,6.1467711141910435,2024-02-17,2024-02-17,quantile,wk inc flu hosp
51,-1,0.01,69.94757240987705,2024-02-17,2024-02-17,quantile,wk inc flu hosp
53,-1,0.01,22.34849246662643,2024-02-17,2024-02-17,quantile,wk inc flu hosp
54,-1,0.01,51.2985053241218,2024-02-17,2024-02-17,quantile,wk inc flu hosp
55,-1,0.01,84.381166507928,2024-02-17,2024-02-17,quantile,wk inc flu hosp
56,-1,0.01,5.5626334832266195,2024-02-17,2024-02-17,quantile,wk inc flu hosp
72,-1,0.01,36.473994605102114,2024-02-17,2024-02-17,quantile,wk inc flu hosp
US,-1,0.01,6623.253981831004,2024-02-17,2024-02-17,quantile,wk inc flu hosp
01,-1,0.025,46.09430965382779,2024-02-17,2024-02-17,quantile,wk inc flu hosp
02,-1,0.025,2.5410340769446633,2024-02-17,2024-02-17,quantile,wk inc flu hosp
04,-1,0.025,53.28938980895673,2024-02-17,2024-02-17,quantile,wk inc flu hosp
05,-1,0.025,165.08644177818925,2024-02-17,2024-02-17,quantile,wk inc flu hosp
06,-1,0.025,145.76515796698857,2024-02-17,2024-02-17,quantile,wk inc flu hosp
08,-1,0.025,103.76346997445307,2024-02-17,2024-02-17,quantile,wk inc flu hosp
09,-1,0.025,72.8504227948298,2024-02-17,2024-02-17,quantile,wk inc flu hosp
10,-1,0.025,6.640780559779892,2024-02-17,2024-02-17,quantile,wk inc flu hosp
11,-1,0.025,3.3933479659651162,2024-02-17,2024-02-17,quantile,wk inc flu hosp
12,-1,0.025,522.780103964821,2024-02-17,2024-02-17,quantile,wk inc flu hosp
13,-1,0.025,149.62131109450382,2024-02-17,2024-02-17,quantile,wk inc flu hosp
15,-1,0.025,3.5248254517666884,2024-02-17,2024-02-17,quantile,wk inc flu hosp
16,-1,0.025,20.767003676592676,2024-02-17,2024-02-17,quantile,wk inc flu hosp
17,-1,0.025,123.47335805887634,2024-02-17,2024-02-17,quantile,wk inc flu hosp
18,-1,0.025,255.2258939251057,2024-02-17,2024-02-17,quantile,wk inc flu hosp
19,-1,0.025,62.68170966666686,2024-02-17,2024-02-17,quantile,wk inc flu hosp
20,-1,0.025,107.92853720576225,2024-02-17,2024-02-17,quantile,wk inc flu hosp
21,-1,0.025,158.44128475012894,2024-02-17,2024-02-17,quantile,wk inc flu hosp
22,-1,0.025,20.007559924339297,2024-02-17,2024-02-17,quantile,wk inc flu hosp
23,-1,0.025,39.60171022898358,2024-02-17,2024-02-17,quantile,wk inc flu hosp
