location,horizon,output_type_id,value,target_end_date,reference_date,output_type,target
01,-1,0.01,7.629439490328153,2023-10-28,2023-10-28,quantile,wk inc flu hosp
02,-1,0.01,6.249605427377221,2023-10-28,2023-10-28,quantile,wk inc flu hosp
04,-1,0.01,21.647267864487347,2023-10-28,2023-10-28,quantile,wk inc flu hosp
05,-1,0.01,3.517632113147397,2023-10-28,2023-10-28,quantile,wk inc flu hosp
06,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
08,-1,0.01,0.5176167398699074,2023-10-28,2023-10-28,quantile,wk inc flu hosp
09,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
10,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
11,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
12,-1,0.01,190.69253358974262,2023-10-28,2023-10-28,quantile,wk inc flu hosp
13,-1,0.01,4.0153486920534505,2023-10-28,2023-10-28,quantile,wk inc flu hosp
15,-1,0.01,1.1771392880371085,2023-10-28,2023-10-28,quantile,wk inc flu hosp
16,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
17,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
18,-1,0.01,1.5812058246419607,2023-10-28,2023-10-28,quantile,wk inc flu hosp
19,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
20,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
21,-1,0.01,2.934747724394375,2023-10-28,2023-10-28,quantile,wk inc flu hosp
22,-1,0.01,12.343402826281688,2023-10-28,2023-10-28,quantile,wk inc flu hosp
23,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
24,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
25,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
26,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
27,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
28,-1,0.01,5.009428621752592,2023-10-28,2023-10-28,quantile,wk inc flu hosp
29,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
30,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
31,-1,0.01,2.2559280424890154,2023-10-28,2023-10-28,quantile,wk inc flu hosp
32,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
33,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
34,-1,0.01,2.008644608750545,2023-10-28,2023-10-28,quantile,wk inc flu hosp
35,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
36,-1,0.01,1.4617335045946727,2023-10-28,2023-10-28,quantile,wk inc flu hosp
37,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
38,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
39,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
40,-1,0.01,0.11339345706746014,2023-10-28,2023-10-28,quantile,wk inc flu hosp
41,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
42,-1,0.01,6.872545501981179,2023-10-28,2023-10-28,quantile,wk inc flu hosp
44,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
45,-1,0.01,11.157632126278514,2023-10-28,2023-10-28,quantile,wk inc flu hosp
46,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
47,-1,0.01,9.90142101368871,2023-10-28,2023-10-28,quantile,wk inc flu hosp
48,-1,0.01,165.8005333642233,2023-10-28,2023-10-28,quantile,wk inc flu hosp
49,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
50,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
51,-1,0.01,35.323991558058694,2023-10-28,2023-10-28,quantile,wk inc flu hosp
53,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
54,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
55,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
56,-1,0.01,0.15653405935962336,2023-10-28,2023-10-28,quantile,wk inc flu hosp
72,-1,0.01,60.60921595588834,2023-10-28,2023-10-28,quantile,wk inc flu hosp
US,-1,0.01,776.9124665864111,2023-10-28,2023-10-28,quantile,wk inc flu hosp
01,-1,0.025,11.286186893501295,2023-10-28,2023-10-28,quantile,wk inc flu hosp
02,-1,0.025,7.287234274411997,2023-10-28,2023-10-28,quantile,wk inc flu hosp
04,-1,0.025,27.455207084511407,2023-10-28,2023-10-28,quantile,wk inc flu hosp
05,-1,0.025,5.446075077852178,2023-10-28,2023-10-28,quantile,wk inc flu hosp
06,-1,0.025,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
08,-1,0.025,2.450947649750312,2023-10-28,2023-10-28,quantile,wk inc flu hosp
09,-1,0.025,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
10,-1,0.025,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
11,-1,0.025,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
12,-1,0.025,201.78076306514615,2023-10-28,2023-10-28,quantile,wk inc flu hosp
13,-1,0.025,7.365206713619849,2023-10-28,2023-10-28,quantile,wk inc flu hosp
15,-1,0.025,2.04462985738216,2023-10-28,2023-10-28,quantile,wk inc flu hosp
16,-1,0.025,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
17,-1,0.025,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
18,-1,0.025,6.190462408301597,2023-10-28,2023-10-28,quantile,wk inc flu hosp
19,-1,0.025,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
20,-1,0.025,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
21,-1,0.025,5.813602610050178,2023-10-28,2023-10-28,quantile,wk inc flu hosp
22,-1,0.025,15.25070739888868,2023-10-28,2023-10-28,quantile,wk inc flu hosp
23,-1,0.025,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
24,-1,0.025,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
25,-1,0.025,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
26,-1,0.025,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
27,-1,0.025,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
28,-1,0.025,6.222423489177043,2023-10-28,2023-10-28,quantile,wk inc flu hosp
29,-1,0.025,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
30,-1,0.025,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
31,-1,0.025,3.9017744203564093,2023-10-28,2023-10-28,quantile,wk inc flu hosp
32,-1,0.025,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
33,-1,0.025,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
34,-1,0.025,8.330458593950762,2023-10-28,2023-10-28,quantile,wk inc flu hosp
35,-1,0.025,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
36,-1,0.025,7.408159608890803,2023-10-28,2023-10-28,quantile,wk inc flu hosp
37,-1,0.025,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
38,-1,0.025,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
39,-1,0.025,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
40,-1,0.025,2.3301203411319973,2023-10-28,2023-10-28,quantile,wk inc flu hosp
41,-1,0.025,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
42,-1,0.025,16.120486621652535,2023-10-28,2023-10-28,quantile,wk inc flu hosp
44,-1,0.025,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
45,-1,0.025,14.721430264194442,2023-10-28,2023-10-28,quantile,wk inc flu hosp
46,-1,0.025,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
47,-1,0.025,13.160840158459036,2023-10-28,2023-10-28,quantile,wk inc flu hosp
48,-1,0.025,187.65809655351714,2023-10-28,2023-10-28,quantile,wk inc flu hosp
49,-1,0.025,1.3467889027495237,2023-10-28,2023-10-28,quantile,wk inc flu hosp
50,-1,0.025,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
51,-1,0.025,40.405470983228795,2023-10-28,2023-10-28,quantile,wk inc flu hosp
53,-1,0.025,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
54,-1,0.025,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
55,-1,0.025,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
56,-1,0.025,0.9285365704310506,2023-10-28,2023-10-28,quantile,wk inc flu hosp
72,-1,0.025,64.18272897728862,2023-10-28,2023-10-28,quantile,wk inc flu hosp
US,-1,0.025,887.5603225667713,2023-10-28,2023-10-28,quantile,wk inc flu hosp
01,-1,0.05,15.249343456974831,2023-10-28,2023-10-28,quantile,wk inc flu hosp
02,-1,0.05,8.781520513366523,2023-10-28,2023-10-28,quantile,wk inc flu hosp
04,-1,0.05,31.82481603961618,2023-10-28,2023-10-28,quantile,wk inc flu hosp
05,-1,0.05,7.828212570733832,2023-10-28,2023-10-28,quantile,wk inc flu hosp
06,-1,0.05,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
08,-1,0.05,4.492107083510737,2023-10-28,2023-10-28,quantile,wk inc flu hosp
09,-1,0.05,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
10,-1,0.05,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
11,-1,0.05,0.20765345674216584,2023-10-28,2023-10-28,quantile,wk inc flu hosp
12,-1,0.05,216.252241369888,2023-10-28,2023-10-28,quantile,wk inc flu hosp
13,-1,0.05,9.835813706487253,2023-10-28,2023-10-28,quantile,wk inc flu hosp
15,-1,0.05,2.6861188864512533,2023-10-28,2023-10-28,quantile,wk inc flu hosp
16,-1,0.05,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
17,-1,0.05,1.1678727048137396,2023-10-28,2023-10-28,quantile,wk inc flu hosp
18,-1,0.05,9.009102639480062,2023-10-28,2023-10-28,quantile,wk inc flu hosp
19,-1,0.05,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
20,-1,0.05,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
21,-1,0.05,9.523299345367105,2023-10-28,2023-10-28,quantile,wk inc flu hosp
22,-1,0.05,18.897194779628233,2023-10-28,2023-10-28,quantile,wk inc flu hosp
23,-1,0.05,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
24,-1,0.05,1.4281086891555999,2023-10-28,2023-10-28,quantile,wk inc flu hosp
25,-1,0.05,1.7628024086569574,2023-10-28,2023-10-28,quantile,wk inc flu hosp
26,-1,0.05,2.8410110512043074,2023-10-28,2023-10-28,quantile,wk inc flu hosp
27,-1,0.05,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
28,-1,0.05,7.95826451646167,2023-10-28,2023-10-28,quantile,wk inc flu hosp
29,-1,0.05,0.8179101034276122,2023-10-28,2023-10-28,quantile,wk inc flu hosp
30,-1,0.05,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
31,-1,0.05,4.977705422734475,2023-10-28,2023-10-28,quantile,wk inc flu hosp
32,-1,0.05,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
33,-1,0.05,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
34,-1,0.05,12.717700075832724,2023-10-28,2023-10-28,quantile,wk inc flu hosp
35,-1,0.05,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
36,-1,0.05,14.090188291159514,2023-10-28,2023-10-28,quantile,wk inc flu hosp
37,-1,0.05,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
38,-1,0.05,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
39,-1,0.05,1.4129459873020396,2023-10-28,2023-10-28,quantile,wk inc flu hosp
40,-1,0.05,4.927534354158466,2023-10-28,2023-10-28,quantile,wk inc flu hosp
41,-1,0.05,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
42,-1,0.05,20.701166082963912,2023-10-28,2023-10-28,quantile,wk inc flu hosp
44,-1,0.05,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
45,-1,0.05,18.049196042694806,2023-10-28,2023-10-28,quantile,wk inc flu hosp
46,-1,0.05,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
47,-1,0.05,18.324184531683006,2023-10-28,2023-10-28,quantile,wk inc flu hosp
48,-1,0.05,201.75194034406553,2023-10-28,2023-10-28,quantile,wk inc flu hosp
49,-1,0.05,2.484532253342612,2023-10-28,2023-10-28,quantile,wk inc flu hosp
50,-1,0.05,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
51,-1,0.05,46.988928727474146,2023-10-28,2023-10-28,quantile,wk inc flu hosp
53,-1,0.05,0.45222198676208814,2023-10-28,2023-10-28,quantile,wk inc flu hosp
54,-1,0.05,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
55,-1,0.05,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
56,-1,0.05,1.4744698306912394,2023-10-28,2023-10-28,quantile,wk inc flu hosp
72,-1,0.05,70.82247441719232,2023-10-28,2023-10-28,quantile,wk inc flu hosp
US,-1,0.05,982.7658805564658,2023-10-28,2023-10-28,quantile,wk inc flu hosp
01,-1,0.1,19.822796561650907,2023-10-28,2023-10-28,quantile,wk inc flu hosp
02,-1,0.1,11.667538902835823,2023-10-28,2023-10-28,quantile,wk inc flu hosp
04,-1,0.1,39.38941116533928,2023-10-28,2023-10-28,quantile,wk inc flu hosp
05,-1,0.1,10.555413249312679,2023-10-28,2023-10-28,quantile,wk inc flu hosp
06,-1,0.1,7.935961169752107,2023-10-28,2023-10-28,quantile,wk inc flu hosp
08,-1,0.1,6.922269289534255,2023-10-28,2023-10-28,quantile,wk inc flu hosp
09,-1,0.1,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
10,-1,0.1,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
11,-1,0.1,0.8992534117614458,2023-10-28,2023-10-28,quantile,wk inc flu hosp
12,-1,0.1,234.51440386812578,2023-10-28,2023-10-28,quantile,wk inc flu hosp
13,-1,0.1,13.033639097717856,2023-10-28,2023-10-28,quantile,wk inc flu hosp
15,-1,0.1,3.9222751976010524,2023-10-28,2023-10-28,quantile,wk inc flu hosp
16,-1,0.1,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
17,-1,0.1,6.2802212884808615,2023-10-28,2023-10-28,quantile,wk inc flu hosp
18,-1,0.1,13.177368828748861,2023-10-28,2023-10-28,quantile,wk inc flu hosp
19,-1,0.1,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
20,-1,0.1,1.439781006343214,2023-10-28,2023-10-28,quantile,wk inc flu hosp
21,-1,0.1,13.742210513793905,2023-10-28,2023-10-28,quantile,wk inc flu hosp
22,-1,0.1,22.637577166391708,2023-10-28,2023-10-28,quantile,wk inc flu hosp
23,-1,0.1,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
24,-1,0.1,3.5111981396501815,2023-10-28,2023-10-28,quantile,wk inc flu hosp
25,-1,0.1,4.484295021085343,2023-10-28,2023-10-28,quantile,wk inc flu hosp
26,-1,0.1,7.1651696650496906,2023-10-28,2023-10-28,quantile,wk inc flu hosp
27,-1,0.1,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
28,-1,0.1,10.412459454499984,2023-10-28,2023-10-28,quantile,wk inc flu hosp
29,-1,0.1,4.749942811333549,2023-10-28,2023-10-28,quantile,wk inc flu hosp
30,-1,0.1,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
31,-1,0.1,6.733718069771867,2023-10-28,2023-10-28,quantile,wk inc flu hosp
32,-1,0.1,0.48080199971170506,2023-10-28,2023-10-28,quantile,wk inc flu hosp
33,-1,0.1,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
34,-1,0.1,17.72413090046329,2023-10-28,2023-10-28,quantile,wk inc flu hosp
35,-1,0.1,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
36,-1,0.1,20.84968392501831,2023-10-28,2023-10-28,quantile,wk inc flu hosp
37,-1,0.1,3.527829994067373,2023-10-28,2023-10-28,quantile,wk inc flu hosp
38,-1,0.1,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
39,-1,0.1,6.91341841531223,2023-10-28,2023-10-28,quantile,wk inc flu hosp
40,-1,0.1,7.503887883425503,2023-10-28,2023-10-28,quantile,wk inc flu hosp
41,-1,0.1,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
42,-1,0.1,25.419520701696968,2023-10-28,2023-10-28,quantile,wk inc flu hosp
44,-1,0.1,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
45,-1,0.1,20.883372930513776,2023-10-28,2023-10-28,quantile,wk inc flu hosp
46,-1,0.1,0.13058260911858674,2023-10-28,2023-10-28,quantile,wk inc flu hosp
47,-1,0.1,25.392314874167596,2023-10-28,2023-10-28,quantile,wk inc flu hosp
48,-1,0.1,228.5196810367446,2023-10-28,2023-10-28,quantile,wk inc flu hosp
49,-1,0.1,3.8925903617421644,2023-10-28,2023-10-28,quantile,wk inc flu hosp
50,-1,0.1,0.4215722040718239,2023-10-28,2023-10-28,quantile,wk inc flu hosp
51,-1,0.1,52.32382385716683,2023-10-28,2023-10-28,quantile,wk inc flu hosp
53,-1,0.1,3.7585011030353486,2023-10-28,2023-10-28,quantile,wk inc flu hosp
54,-1,0.1,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
55,-1,0.1,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
56,-1,0.1,2.2205528975500046,2023-10-28,2023-10-28,quantile,wk inc flu hosp
72,-1,0.1,78.19472367932318,2023-10-28,2023-10-28,quantile,wk inc flu hosp
US,-1,0.1,1130.7642831611108,2023-10-28,2023-10-28,quantile,wk inc flu hosp
