location,horizon,output_type_id,value,target_end_date,reference_date,output_type,target
01,-1,0.01,103.01641549759496,2024-01-20,2024-01-20,quantile,wk inc flu hosp
02,-1,0.01,1.3764902033413728,2024-01-20,2024-01-20,quantile,wk inc flu hosp
04,-1,0.01,352.8183344842338,2024-01-20,2024-01-20,quantile,wk inc flu hosp
05,-1,0.01,136.85800034850632,2024-01-20,2024-01-20,quantile,wk inc flu hosp
06,-1,0.01,470.48889967757134,2024-01-20,2024-01-20,quantile,wk inc flu hosp
08,-1,0.01,179.67065204607854,2024-01-20,2024-01-20,quantile,wk inc flu hosp
09,-1,0.01,78.32625558057703,2024-01-20,2024-01-20,quantile,wk inc flu hosp
10,-1,0.01,6.761824204233012,2024-01-20,2024-01-20,quantile,wk inc flu hosp
11,-1,0.01,10.940808788054799,2024-01-20,2024-01-20,quantile,wk inc flu hosp
12,-1,0.01,659.6613328366515,2024-01-20,2024-01-20,quantile,wk inc flu hosp
13,-1,0.01,310.37733084581185,2024-01-20,2024-01-20,quantile,wk inc flu hosp
15,-1,0.01,6.141756436680361,2024-01-20,2024-01-20,quantile,wk inc flu hosp
16,-1,0.01,35.55751786480946,2024-01-20,2024-01-20,quantile,wk inc flu hosp
17,-1,0.01,179.49937145515037,2024-01-20,2024-01-20,quantile,wk inc flu hosp
18,-1,0.01,236.13170233687958,2024-01-20,2024-01-20,quantile,wk inc flu hosp
19,-1,0.01,28.265035839870325,2024-01-20,2024-01-20,quantile,wk inc flu hosp
20,-1,0.01,42.64066635585161,2024-01-20,2024-01-20,quantile,wk inc flu hosp
21,-1,0.01,112.16311687344802,2024-01-20,2024-01-20,quantile,wk inc flu hosp
22,-1,0.01,125.54104649992837,2024-01-20,2024-01-20,quantile,wk inc flu hosp
23,-1,0.01,13.430529434588802,2024-01-20,2024-01-20,quantile,wk inc flu hosp
24,-1,0.01,136.49984679907135,2024-01-20,2024-01-20,quantile,wk inc flu hosp
25,-1,0.01,335.6545856582117,2024-01-20,2024-01-20,quantile,wk inc flu hosp
26,-1,0.01,192.794954259058,2024-01-20,2024-01-20,quantile,wk inc flu hosp
27,-1,0.01,86.99275758028311,2024-01-20,2024-01-20,quantile,wk inc flu hosp
28,-1,0.01,116.41506078945119,2024-01-20,2024-01-20,quantile,wk inc flu hosp
29,-1,0.01,159.972979440177,2024-01-20,2024-01-20,quantile,wk inc flu hosp
30,-1,0.01,54.95566784972111,2024-01-20,2024-01-20,quantile,wk inc flu hosp
31,-1,0.01,18.026062452749112,2024-01-20,2024-01-20,quantile,wk inc flu hosp
32,-1,0.01,73.36265791173813,2024-01-20,2024-01-20,quantile,wk inc flu hosp
33,-1,0.01,19.388481225265068,2024-01-20,2024-01-20,quantile,wk inc flu hosp
34,-1,0.01,292.7503835967572,2024-01-20,2024-01-20,quantile,wk inc flu hosp
35,-1,0.01,57.84316553666839,2024-01-20,2024-01-20,quantile,wk inc flu hosp
36,-1,0.01,517.5574509485084,2024-01-20,2024-01-20,quantile,wk inc flu hosp
37,-1,0.01,224.82866891957497,2024-01-20,2024-01-20,quantile,wk inc flu hosp
38,-1,0.01,8.165066717467656,2024-01-20,2024-01-20,quantile,wk inc flu hosp
39,-1,0.01,286.9365887416775,2024-01-20,2024-01-20,quantile,wk inc flu hosp
40,-1,0.01,114.03626655385705,2024-01-20,2024-01-20,quantile,wk inc flu hosp
41,-1,0.01,50.9379221622359,2024-01-20,2024-01-20,quantile,wk inc flu hosp
42,-1,0.01,310.7036124531405,2024-01-20,2024-01-20,quantile,wk inc flu hosp
44,-1,0.01,10.266390091121522,2024-01-20,2024-01-20,quantile,wk inc flu hosp
45,-1,0.01,109.92225095678434,2024-01-20,2024-01-20,quantile,wk inc flu hosp
46,-1,0.01,8.017531561017206,2024-01-20,2024-01-20,quantile,wk inc flu hosp
47,-1,0.01,209.17740676070534,2024-01-20,2024-01-20,quantile,wk inc flu hosp
48,-1,0.01,1264.870220949618,2024-01-20,2024-01-20,quantile,wk inc flu hosp
49,-1,0.01,14.678217138191982,2024-01-20,2024-01-20,quantile,wk inc flu hosp
50,-1,0.01,8.62768129896347,2024-01-20,2024-01-20,quantile,wk inc flu hosp
51,-1,0.01,181.32039784568173,2024-01-20,2024-01-20,quantile,wk inc flu hosp
53,-1,0.01,67.20412754404941,2024-01-20,2024-01-20,quantile,wk inc flu hosp
54,-1,0.01,62.26419314793576,2024-01-20,2024-01-20,quantile,wk inc flu hosp
55,-1,0.01,152.7482537950805,2024-01-20,2024-01-20,quantile,wk inc flu hosp
56,-1,0.01,18.52041524842447,2024-01-20,2024-01-20,quantile,wk inc flu hosp
72,-1,0.01,28.921765962071948,2024-01-20,2024-01-20,quantile,wk inc flu hosp
US,-1,0.01,9414.569206555314,2024-01-20,2024-01-20,quantile,wk inc flu hosp
01,-1,0.025,116.98029097998165,2024-01-20,2024-01-20,quantile,wk inc flu hosp
02,-1,0.025,2.591539546986771,2024-01-20,2024-01-20,quantile,wk inc flu hosp
04,-1,0.025,391.22926268197506,2024-01-20,2024-01-20,quantile,wk inc flu hosp
05,-1,0.025,147.61901754213588,2024-01-20,2024-01-20,quantile,wk inc flu hosp
06,-1,0.025,506.7960974920591,2024-01-20,2024-01-20,quantile,wk inc flu hosp
