location,horizon,output_type_id,value,target_end_date,reference_date,output_type,target
01,-1,0.01,5.791794377746649,2023-10-28,2023-10-28,quantile,wk inc flu hosp
02,-1,0.01,5.763220825836787,2023-10-28,2023-10-28,quantile,wk inc flu hosp
04,-1,0.01,20.952737714452326,2023-10-28,2023-10-28,quantile,wk inc flu hosp
05,-1,0.01,3.0295960836446163,2023-10-28,2023-10-28,quantile,wk inc flu hosp
06,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
08,-1,0.01,1.1023023486463381,2023-10-28,2023-10-28,quantile,wk inc flu hosp
09,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
10,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
11,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
12,-1,0.01,186.60315683031317,2023-10-28,2023-10-28,quantile,wk inc flu hosp
13,-1,0.01,2.6209539077054873,2023-10-28,2023-10-28,quantile,wk inc flu hosp
15,-1,0.01,0.32974772931445384,2023-10-28,2023-10-28,quantile,wk inc flu hosp
16,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
17,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
18,-1,0.01,3.0603981893406944,2023-10-28,2023-10-28,quantile,wk inc flu hosp
19,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
20,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
21,-1,0.01,0.5191117381891407,2023-10-28,2023-10-28,quantile,wk inc flu hosp
22,-1,0.01,10.636648113870505,2023-10-28,2023-10-28,quantile,wk inc flu hosp
23,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
24,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
25,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
26,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
27,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
28,-1,0.01,3.4908839805032987,2023-10-28,2023-10-28,quantile,wk inc flu hosp
29,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
30,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
31,-1,0.01,2.2954347654087837,2023-10-28,2023-10-28,quantile,wk inc flu hosp
32,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
33,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
34,-1,0.01,3.5577606981380856,2023-10-28,2023-10-28,quantile,wk inc flu hosp
35,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
36,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
37,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
38,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
39,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
40,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
41,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
42,-1,0.01,3.0217192934645873,2023-10-28,2023-10-28,quantile,wk inc flu hosp
44,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
45,-1,0.01,11.229147658319375,2023-10-28,2023-10-28,quantile,wk inc flu hosp
46,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
47,-1,0.01,7.583093563771679,2023-10-28,2023-10-28,quantile,wk inc flu hosp
48,-1,0.01,171.01768294717613,2023-10-28,2023-10-28,quantile,wk inc flu hosp
49,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
50,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
51,-1,0.01,28.29899247198108,2023-10-28,2023-10-28,quantile,wk inc flu hosp
53,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
54,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
55,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
56,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
72,-1,0.01,57.43256385793765,2023-10-28,2023-10-28,quantile,wk inc flu hosp
US,-1,0.01,610.270875028655,2023-10-28,2023-10-28,quantile,wk inc flu hosp
01,-1,0.025,9.205031327837771,2023-10-28,2023-10-28,quantile,wk inc flu hosp
02,-1,0.025,7.764728866217664,2023-10-28,2023-10-28,quantile,wk inc flu hosp
04,-1,0.025,27.547227034847978,2023-10-28,2023-10-28,quantile,wk inc flu hosp
05,-1,0.025,4.797118831267392,2023-10-28,2023-10-28,quantile,wk inc flu hosp
06,-1,0.025,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
08,-1,0.025,2.8473042825379733,2023-10-28,2023-10-28,quantile,wk inc flu hosp
09,-1,0.025,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
10,-1,0.025,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
11,-1,0.025,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
12,-1,0.025,201.70484468714096,2023-10-28,2023-10-28,quantile,wk inc flu hosp
13,-1,0.025,5.573905450867755,2023-10-28,2023-10-28,quantile,wk inc flu hosp
15,-1,0.025,1.7005803096637715,2023-10-28,2023-10-28,quantile,wk inc flu hosp
16,-1,0.025,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
17,-1,0.025,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
18,-1,0.025,6.409658739303497,2023-10-28,2023-10-28,quantile,wk inc flu hosp
19,-1,0.025,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
20,-1,0.025,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
21,-1,0.025,4.462630035421961,2023-10-28,2023-10-28,quantile,wk inc flu hosp
22,-1,0.025,13.18259325293843,2023-10-28,2023-10-28,quantile,wk inc flu hosp
23,-1,0.025,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
24,-1,0.025,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
25,-1,0.025,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
26,-1,0.025,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
27,-1,0.025,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
28,-1,0.025,5.528725755626267,2023-10-28,2023-10-28,quantile,wk inc flu hosp
29,-1,0.025,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
30,-1,0.025,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
31,-1,0.025,4.3345321798024345,2023-10-28,2023-10-28,quantile,wk inc flu hosp
32,-1,0.025,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
33,-1,0.025,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
34,-1,0.025,7.716397017356857,2023-10-28,2023-10-28,quantile,wk inc flu hosp
35,-1,0.025,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
36,-1,0.025,3.7516330229623027,2023-10-28,2023-10-28,quantile,wk inc flu hosp
37,-1,0.025,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
38,-1,0.025,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
39,-1,0.025,0.7078568734355535,2023-10-28,2023-10-28,quantile,wk inc flu hosp
40,-1,0.025,0.042122228852993715,2023-10-28,2023-10-28,quantile,wk inc flu hosp
41,-1,0.025,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
42,-1,0.025,10.181172834279833,2023-10-28,2023-10-28,quantile,wk inc flu hosp
44,-1,0.025,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
45,-1,0.025,14.18775759111609,2023-10-28,2023-10-28,quantile,wk inc flu hosp
46,-1,0.025,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
47,-1,0.025,12.066802817553484,2023-10-28,2023-10-28,quantile,wk inc flu hosp
48,-1,0.025,187.8401021920629,2023-10-28,2023-10-28,quantile,wk inc flu hosp
49,-1,0.025,0.6803883407348353,2023-10-28,2023-10-28,quantile,wk inc flu hosp
50,-1,0.025,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
51,-1,0.025,33.57459992288374,2023-10-28,2023-10-28,quantile,wk inc flu hosp
53,-1,0.025,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
54,-1,0.025,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
55,-1,0.025,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
56,-1,0.025,0.6608067171092807,2023-10-28,2023-10-28,quantile,wk inc flu hosp
72,-1,0.025,61.841858129787546,2023-10-28,2023-10-28,quantile,wk inc flu hosp
US,-1,0.025,831.3637056729792,2023-10-28,2023-10-28,quantile,wk inc flu hosp
01,-1,0.05,12.433385462112163,2023-10-28,2023-10-28,quantile,wk inc flu hosp
02,-1,0.05,9.655851219300667,2023-10-28,2023-10-28,quantile,wk inc flu hosp
04,-1,0.05,31.784095326016917,2023-10-28,2023-10-28,quantile,wk inc flu hosp
05,-1,0.05,6.735698824484582,2023-10-28,2023-10-28,quantile,wk inc flu hosp
06,-1,0.05,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
08,-1,0.05,4.042979626652827,2023-10-28,2023-10-28,quantile,wk inc flu hosp
09,-1,0.05,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
10,-1,0.05,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
11,-1,0.05,0.3865166567873406,2023-10-28,2023-10-28,quantile,wk inc flu hosp
12,-1,0.05,214.77936953789649,2023-10-28,2023-10-28,quantile,wk inc flu hosp
13,-1,0.05,7.4982833004586995,2023-10-28,2023-10-28,quantile,wk inc flu hosp
15,-1,0.05,2.5632132801336036,2023-10-28,2023-10-28,quantile,wk inc flu hosp
16,-1,0.05,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
17,-1,0.05,0.9966959551702428,2023-10-28,2023-10-28,quantile,wk inc flu hosp
