location,horizon,output_type_id,value,target_end_date,reference_date,output_type,target
01,-1,0.01,51.70139481991978,2023-12-16,2023-12-16,quantile,wk inc flu hosp
02,-1,0.01,0.141505121050142,2023-12-16,2023-12-16,quantile,wk inc flu hosp
04,-1,0.01,258.1336410371098,2023-12-16,2023-12-16,quantile,wk inc flu hosp
05,-1,0.01,16.512816233937386,2023-12-16,2023-12-16,quantile,wk inc flu hosp
06,-1,0.01,562.0661449325454,2023-12-16,2023-12-16,quantile,wk inc flu hosp
08,-1,0.01,103.23199763249197,2023-12-16,2023-12-16,quantile,wk inc flu hosp
09,-1,0.01,36.63648068057977,2023-12-16,2023-12-16,quantile,wk inc flu hosp
10,-1,0.01,0.7308953629878914,2023-12-16,2023-12-16,quantile,wk inc flu hosp
11,-1,0.01,3.5152108581419,2023-12-16,2023-12-16,quantile,wk inc flu hosp
12,-1,0.01,492.83191175854495,2023-12-16,2023-12-16,quantile,wk inc flu hosp
13,-1,0.01,120.19127748771025,2023-12-16,2023-12-16,quantile,wk inc flu hosp
15,-1,0.01,11.02202963428956,2023-12-16,2023-12-16,quantile,wk inc flu hosp
16,-1,0.01,18.613521105670053,2023-12-16,2023-12-16,quantile,wk inc flu hosp
17,-1,0.01,124.37135716072667,2023-12-16,2023-12-16,quantile,wk inc flu hosp
18,-1,0.01,122.22612787847534,2023-12-16,2023-12-16,quantile,wk inc flu hosp
19,-1,0.01,2.8682169595617704,2023-12-16,2023-12-16,quantile,wk inc flu hosp
20,-1,0.01,11.062749430567322,2023-12-16,2023-12-16,quantile,wk inc flu hosp
21,-1,0.01,13.577691109420853,2023-12-16,2023-12-16,quantile,wk inc flu hosp
22,-1,0.01,95.00063106588915,2023-12-16,2023-12-16,quantile,wk inc flu hosp
23,-1,0.01,3.062751007530013,2023-12-16,2023-12-16,quantile,wk inc flu hosp
24,-1,0.01,49.05287969702214,2023-12-16,2023-12-16,quantile,wk inc flu hosp
25,-1,0.01,7.834856595203455,2023-12-16,2023-12-16,quantile,wk inc flu hosp
26,-1,0.01,94.76478942035621,2023-12-16,2023-12-16,quantile,wk inc flu hosp
27,-1,0.01,24.15546383558981,2023-12-16,2023-12-16,quantile,wk inc flu hosp
28,-1,0.01,37.89177267362922,2023-12-16,2023-12-16,quantile,wk inc flu hosp
29,-1,0.01,91.96457699963936,2023-12-16,2023-12-16,quantile,wk inc flu hosp
30,-1,0.01,9.6417398330667,2023-12-16,2023-12-16,quantile,wk inc flu hosp
31,-1,0.01,0.9318289389903867,2023-12-16,2023-12-16,quantile,wk inc flu hosp
32,-1,0.01,42.4117969203542,2023-12-16,2023-12-16,quantile,wk inc flu hosp
33,-1,0.01,4.889395751070865,2023-12-16,2023-12-16,quantile,wk inc flu hosp
34,-1,0.01,87.71989756791012,2023-12-16,2023-12-16,quantile,wk inc flu hosp
35,-1,0.01,46.211173232950394,2023-12-16,2023-12-16,quantile,wk inc flu hosp
36,-1,0.01,410.3057966976535,2023-12-16,2023-12-16,quantile,wk inc flu hosp
37,-1,0.01,231.72271717728358,2023-12-16,2023-12-16,quantile,wk inc flu hosp
38,-1,0.01,3.227603045240325,2023-12-16,2023-12-16,quantile,wk inc flu hosp
39,-1,0.01,79.29197001649604,2023-12-16,2023-12-16,quantile,wk inc flu hosp
40,-1,0.01,24.46068511346892,2023-12-16,2023-12-16,quantile,wk inc flu hosp
41,-1,0.01,16.136828547759073,2023-12-16,2023-12-16,quantile,wk inc flu hosp
42,-1,0.01,200.65836821717429,2023-12-16,2023-12-16,quantile,wk inc flu hosp
44,-1,0.01,0.06150443071638849,2023-12-16,2023-12-16,quantile,wk inc flu hosp
45,-1,0.01,109.89746451157457,2023-12-16,2023-12-16,quantile,wk inc flu hosp
46,-1,0.01,0.7276426919982505,2023-12-16,2023-12-16,quantile,wk inc flu hosp
47,-1,0.01,91.02491342626392,2023-12-16,2023-12-16,quantile,wk inc flu hosp
48,-1,0.01,575.8257894300807,2023-12-16,2023-12-16,quantile,wk inc flu hosp
49,-1,0.01,4.1167652102384436,2023-12-16,2023-12-16,quantile,wk inc flu hosp
50,-1,0.01,2.1162606661175367,2023-12-16,2023-12-16,quantile,wk inc flu hosp
51,-1,0.01,94.80146626244455,2023-12-16,2023-12-16,quantile,wk inc flu hosp
53,-1,0.01,38.406828449238425,2023-12-16,2023-12-16,quantile,wk inc flu hosp
54,-1,0.01,4.47601899756529,2023-12-16,2023-12-16,quantile,wk inc flu hosp
55,-1,0.01,58.60771662473087,2023-12-16,2023-12-16,quantile,wk inc flu hosp
56,-1,0.01,24.125095012446707,2023-12-16,2023-12-16,quantile,wk inc flu hosp
72,-1,0.01,19.980743169307065,2023-12-16,2023-12-16,quantile,wk inc flu hosp
US,-1,0.01,5434.51870206999,2023-12-16,2023-12-16,quantile,wk inc flu hosp
01,-1,0.025,61.76676927468126,2023-12-16,2023-12-16,quantile,wk inc flu hosp
02,-1,0.025,0.8637223383443163,2023-12-16,2023-12-16,quantile,wk inc flu hosp
04,-1,0.025,293.80647092824944,2023-12-16,2023-12-16,quantile,wk inc flu hosp
05,-1,0.025,19.78413491408481,2023-12-16,2023-12-16,quantile,wk inc flu hosp
06,-1,0.025,615.0837750432634,2023-12-16,2023-12-16,quantile,wk inc flu hosp
08,-1,0.025,106.46632985231456,2023-12-16,2023-12-16,quantile,wk inc flu hosp
09,-1,0.025,43.63389875204838,2023-12-16,2023-12-16,quantile,wk inc flu hosp
