location,horizon,output_type_id,value,target_end_date,reference_date,output_type,target
01,-1,0.01,172.3772687042782,2023-12-30,2023-12-30,quantile,wk inc flu hosp
02,-1,0.01,0.0,2023-12-30,2023-12-30,quantile,wk inc flu hosp
04,-1,0.01,653.4161846144875,2023-12-30,2023-12-30,quantile,wk inc flu hosp
05,-1,0.01,47.62685339094458,2023-12-30,2023-12-30,quantile,wk inc flu hosp
06,-1,0.01,1147.8771894466304,2023-12-30,2023-12-30,quantile,wk inc flu hosp
08,-1,0.01,149.5250062842309,2023-12-30,2023-12-30,quantile,wk inc flu hosp
09,-1,0.01,59.84095395211679,2023-12-30,2023-12-30,quantile,wk inc flu hosp
10,-1,0.01,7.1351926937428445,2023-12-30,2023-12-30,quantile,wk inc flu hosp
11,-1,0.01,16.6431430216654,2023-12-30,2023-12-30,quantile,wk inc flu hosp
12,-1,0.01,648.5404533721977,2023-12-30,2023-12-30,quantile,wk inc flu hosp
13,-1,0.01,475.22815300069533,2023-12-30,2023-12-30,quantile,wk inc flu hosp
15,-1,0.01,6.741530498311285,2023-12-30,2023-12-30,quantile,wk inc flu hosp
16,-1,0.01,74.29738471130054,2023-12-30,2023-12-30,quantile,wk inc flu hosp
17,-1,0.01,319.53177486862774,2023-12-30,2023-12-30,quantile,wk inc flu hosp
18,-1,0.01,275.4617749425286,2023-12-30,2023-12-30,quantile,wk inc flu hosp
19,-1,0.01,43.73904636299902,2023-12-30,2023-12-30,quantile,wk inc flu hosp
20,-1,0.01,47.99939669972028,2023-12-30,2023-12-30,quantile,wk inc flu hosp
21,-1,0.01,86.65466994563894,2023-12-30,2023-12-30,quantile,wk inc flu hosp
22,-1,0.01,205.3626600433059,2023-12-30,2023-12-30,quantile,wk inc flu hosp
23,-1,0.01,4.517119393976765,2023-12-30,2023-12-30,quantile,wk inc flu hosp
24,-1,0.01,157.04220647853748,2023-12-30,2023-12-30,quantile,wk inc flu hosp
25,-1,0.01,246.2400311308154,2023-12-30,2023-12-30,quantile,wk inc flu hosp
26,-1,0.01,156.43819479263757,2023-12-30,2023-12-30,quantile,wk inc flu hosp
27,-1,0.01,75.73602287474583,2023-12-30,2023-12-30,quantile,wk inc flu hosp
28,-1,0.01,141.95726742938558,2023-12-30,2023-12-30,quantile,wk inc flu hosp
29,-1,0.01,133.53812862130084,2023-12-30,2023-12-30,quantile,wk inc flu hosp
30,-1,0.01,35.312300614322766,2023-12-30,2023-12-30,quantile,wk inc flu hosp
31,-1,0.01,29.202533758149595,2023-12-30,2023-12-30,quantile,wk inc flu hosp
32,-1,0.01,111.56985898388064,2023-12-30,2023-12-30,quantile,wk inc flu hosp
33,-1,0.01,17.056191512163256,2023-12-30,2023-12-30,quantile,wk inc flu hosp
34,-1,0.01,358.8519965262792,2023-12-30,2023-12-30,quantile,wk inc flu hosp
35,-1,0.01,173.35793712278354,2023-12-30,2023-12-30,quantile,wk inc flu hosp
36,-1,0.01,723.8867570829019,2023-12-30,2023-12-30,quantile,wk inc flu hosp
37,-1,0.01,582.0344033106549,2023-12-30,2023-12-30,quantile,wk inc flu hosp
38,-1,0.01,8.131431929247158,2023-12-30,2023-12-30,quantile,wk inc flu hosp
39,-1,0.01,297.17243954016834,2023-12-30,2023-12-30,quantile,wk inc flu hosp
40,-1,0.01,96.60632020869879,2023-12-30,2023-12-30,quantile,wk inc flu hosp
41,-1,0.01,41.209891276130335,2023-12-30,2023-12-30,quantile,wk inc flu hosp
42,-1,0.01,551.4413167757613,2023-12-30,2023-12-30,quantile,wk inc flu hosp
44,-1,0.01,6.956084611214574,2023-12-30,2023-12-30,quantile,wk inc flu hosp
45,-1,0.01,307.0968765210911,2023-12-30,2023-12-30,quantile,wk inc flu hosp
46,-1,0.01,15.062759505242134,2023-12-30,2023-12-30,quantile,wk inc flu hosp
47,-1,0.01,197.3603978446191,2023-12-30,2023-12-30,quantile,wk inc flu hosp
48,-1,0.01,1286.442632809182,2023-12-30,2023-12-30,quantile,wk inc flu hosp
49,-1,0.01,37.529608182310376,2023-12-30,2023-12-30,quantile,wk inc flu hosp
50,-1,0.01,3.057147959614211,2023-12-30,2023-12-30,quantile,wk inc flu hosp
51,-1,0.01,302.66172155639185,2023-12-30,2023-12-30,quantile,wk inc flu hosp
53,-1,0.01,108.05581007380327,2023-12-30,2023-12-30,quantile,wk inc flu hosp
54,-1,0.01,50.63777553497789,2023-12-30,2023-12-30,quantile,wk inc flu hosp
55,-1,0.01,126.77119119719515,2023-12-30,2023-12-30,quantile,wk inc flu hosp
56,-1,0.01,7.767007094831108,2023-12-30,2023-12-30,quantile,wk inc flu hosp
