location,horizon,output_type_id,value,target_end_date,reference_date,output_type,target
01,-1,0.01,26.00485679175022,2024-02-10,2024-02-10,quantile,wk inc flu hosp
02,-1,0.01,0.08912187681928123,2024-02-10,2024-02-10,quantile,wk inc flu hosp
04,-1,0.01,121.85636256861355,2024-02-10,2024-02-10,quantile,wk inc flu hosp
05,-1,0.01,122.39103057700962,2024-02-10,2024-02-10,quantile,wk inc flu hosp
06,-1,0.01,154.91209525930316,2024-02-10,2024-02-10,quantile,wk inc flu hosp
08,-1,0.01,96.53499493294012,2024-02-10,2024-02-10,quantile,wk inc flu hosp
09,-1,0.01,37.08784175661944,2024-02-10,2024-02-10,quantile,wk inc flu hosp
10,-1,0.01,1.8582581648771075,2024-02-10,2024-02-10,quantile,wk inc flu hosp
11,-1,0.01,5.268999238900102,2024-02-10,2024-02-10,quantile,wk inc flu hosp
12,-1,0.01,350.6595321295125,2024-02-10,2024-02-10,quantile,wk inc flu hosp
13,-1,0.01,136.8488001155623,2024-02-10,2024-02-10,quantile,wk inc flu hosp
15,-1,0.01,0.0,2024-02-10,2024-02-10,quantile,wk inc flu hosp
16,-1,0.01,19.2043805496676,2024-02-10,2024-02-10,quantile,wk inc flu hosp
17,-1,0.01,114.1567498783681,2024-02-10,2024-02-10,quantile,wk inc flu hosp
18,-1,0.01,224.8096385799442,2024-02-10,2024-02-10,quantile,wk inc flu hosp
19,-1,0.01,45.681424283172625,2024-02-10,2024-02-10,quantile,wk inc flu hosp
20,-1,0.01,54.14225369955258,2024-02-10,2024-02-10,quantile,wk inc flu hosp
21,-1,0.01,88.99069143644937,2024-02-10,2024-02-10,quantile,wk inc flu hosp
22,-1,0.01,41.83874648123622,2024-02-10,2024-02-10,quantile,wk inc flu hosp
23,-1,0.01,24.302059239231845,2024-02-10,2024-02-10,quantile,wk inc flu hosp
24,-1,0.01,33.049101705994026,2024-02-10,2024-02-10,quantile,wk inc flu hosp
25,-1,0.01,235.65674040855984,2024-02-10,2024-02-10,quantile,wk inc flu hosp
26,-1,0.01,225.67527226346328,2024-02-10,2024-02-10,quantile,wk inc flu hosp
27,-1,0.01,74.43130725695048,2024-02-10,2024-02-10,quantile,wk inc flu hosp
28,-1,0.01,47.10880554235709,2024-02-10,2024-02-10,quantile,wk inc flu hosp
29,-1,0.01,151.38697551759887,2024-02-10,2024-02-10,quantile,wk inc flu hosp
30,-1,0.01,33.739295420091366,2024-02-10,2024-02-10,quantile,wk inc flu hosp
31,-1,0.01,18.332875345449335,2024-02-10,2024-02-10,quantile,wk inc flu hosp
32,-1,0.01,18.398488325562383,2024-02-10,2024-02-10,quantile,wk inc flu hosp
33,-1,0.01,12.019565871492512,2024-02-10,2024-02-10,quantile,wk inc flu hosp
34,-1,0.01,127.85361175598258,2024-02-10,2024-02-10,quantile,wk inc flu hosp
35,-1,0.01,19.394680016648554,2024-02-10,2024-02-10,quantile,wk inc flu hosp
36,-1,0.01,344.77090125082054,2024-02-10,2024-02-10,quantile,wk inc flu hosp
37,-1,0.01,86.35541986194553,2024-02-10,2024-02-10,quantile,wk inc flu hosp
38,-1,0.01,9.172050633430468,2024-02-10,2024-02-10,quantile,wk inc flu hosp
39,-1,0.01,298.21584921652715,2024-02-10,2024-02-10,quantile,wk inc flu hosp
40,-1,0.01,233.26603185157734,2024-02-10,2024-02-10,quantile,wk inc flu hosp
41,-1,0.01,26.97494895622989,2024-02-10,2024-02-10,quantile,wk inc flu hosp
42,-1,0.01,179.37818826857838,2024-02-10,2024-02-10,quantile,wk inc flu hosp
44,-1,0.01,1.1402800435060945,2024-02-10,2024-02-10,quantile,wk inc flu hosp
45,-1,0.01,56.77440235697602,2024-02-10,2024-02-10,quantile,wk inc flu hosp
46,-1,0.01,3.436470302817489,2024-02-10,2024-02-10,quantile,wk inc flu hosp
47,-1,0.01,72.34350457341078,2024-02-10,2024-02-10,quantile,wk inc flu hosp
48,-1,0.01,827.6585743840428,2024-02-10,2024-02-10,quantile,wk inc flu hosp
49,-1,0.01,1.4427035455860528,2024-02-10,2024-02-10,quantile,wk inc flu hosp
50,-1,0.01,3.4454543088550094,2024-02-10,2024-02-10,quantile,wk inc flu hosp
51,-1,0.01,51.97901432919561,2024-02-10,2024-02-10,quantile,wk inc flu hosp
53,-1,0.01,32.4546175926453,2024-02-10,2024-02-10,quantile,wk inc flu hosp
54,-1,0.01,45.44309677981406,2024-02-10,2024-02-10,quantile,wk inc flu hosp
55,-1,0.01,73.95797862025752,2024-02-10,2024-02-10,quantile,wk inc flu hosp
56,-1,0.01,9.431445250316045,2024-02-10,2024-02-10,quantile,wk inc flu hosp
72,-1,0.01,9.465431649541719,2024-02-10,2024-02-10,quantile,wk inc flu hosp
US,-1,0.01,5999.294055755691,2024-02-10,2024-02-10,quantile,wk inc flu hosp
01,-1,0.025,33.213291693553046,2024-02-10,2024-02-10,quantile,wk inc flu hosp
02,-1,0.025,0.7006822099938833,2024-02-10,2024-02-10,quantile,wk inc flu hosp
04,-1,0.025,142.38622169130457,2024-02-10,2024-02-10,quantile,wk inc flu hosp
05,-1,0.025,133.64585780415558,2024-02-10,2024-02-10,quantile,wk inc flu hosp
06,-1,0.025,183.86309338047707,2024-02-10,2024-02-10,quantile,wk inc flu hosp
08,-1,0.025,103.00234303288292,2024-02-10,2024-02-10,quantile,wk inc flu hosp
09,-1,0.025,43.464182912089846,2024-02-10,2024-02-10,quantile,wk inc flu hosp
10,-1,0.025,3.1513934535938226,2024-02-10,2024-02-10,quantile,wk inc flu hosp
11,-1,0.025,6.40760980421896,2024-02-10,2024-02-10,quantile,wk inc flu hosp
12,-1,0.025,376.6985394111503,2024-02-10,2024-02-10,quantile,wk inc flu hosp
13,-1,0.025,151.35264877220283,2024-02-10,2024-02-10,quantile,wk inc flu hosp
15,-1,0.025,0.0,2024-02-10,2024-02-10,quantile,wk inc flu hosp
16,-1,0.025,21.93722727893543,2024-02-10,2024-02-10,quantile,wk inc flu hosp
17,-1,0.025,131.29756641474344,2024-02-10,2024-02-10,quantile,wk inc flu hosp
18,-1,0.025,240.68686436130096,2024-02-10,2024-02-10,quantile,wk inc flu hosp
19,-1,0.025,53.2588051962963,2024-02-10,2024-02-10,quantile,wk inc flu hosp
20,-1,0.025,58.874570916082945,2024-02-10,2024-02-10,quantile,wk inc flu hosp
21,-1,0.025,100.00659027367632,2024-02-10,2024-02-10,quantile,wk inc flu hosp
22,-1,0.025,46.88426135438039,2024-02-10,2024-02-10,quantile,wk inc flu hosp
23,-1,0.025,29.55024078409382,2024-02-10,2024-02-10,quantile,wk inc flu hosp
24,-1,0.025,38.18761027374112,2024-02-10,2024-02-10,quantile,wk inc flu hosp
25,-1,0.025,247.5097980608977,2024-02-10,2024-02-10,quantile,wk inc flu hosp
26,-1,0.025,246.48701723364317,2024-02-10,2024-02-10,quantile,wk inc flu hosp
27,-1,0.025,81.85979012111886,2024-02-10,2024-02-10,quantile,wk inc flu hosp
28,-1,0.025,50.9640070300743,2024-02-10,2024-02-10,quantile,wk inc flu hosp
29,-1,0.025,165.03742582324537,2024-02-10,2024-02-10,quantile,wk inc flu hosp
30,-1,0.025,37.36537095723519,2024-02-10,2024-02-10,quantile,wk inc flu hosp
31,-1,0.025,21.99325955119339,2024-02-10,2024-02-10,quantile,wk inc flu hosp
32,-1,0.025,21.415140782937055,2024-02-10,2024-02-10,quantile,wk inc flu hosp
33,-1,0.025,14.47305809658071,2024-02-10,2024-02-10,quantile,wk inc flu hosp
34,-1,0.025,139.63663143976254,2024-02-10,2024-02-10,quantile,wk inc flu hosp
35,-1,0.025,22.193930720419196,2024-02-10,2024-02-10,quantile,wk inc flu hosp
36,-1,0.025,379.5109663893199,2024-02-10,2024-02-10,quantile,wk inc flu hosp
37,-1,0.025,97.72208642630792,2024-02-10,2024-02-10,quantile,wk inc flu hosp
38,-1,0.025,11.446930317605618,2024-02-10,2024-02-10,quantile,wk inc flu hosp
39,-1,0.025,327.97910568542255,2024-02-10,2024-02-10,quantile,wk inc flu hosp
40,-1,0.025,259.76010853361873,2024-02-10,2024-02-10,quantile,wk inc flu hosp
41,-1,0.025,31.171869052169534,2024-02-10,2024-02-10,quantile,wk inc flu hosp
42,-1,0.025,210.8600010586597,2024-02-10,2024-02-10,quantile,wk inc flu hosp
44,-1,0.025,2.402998028603197,2024-02-10,2024-02-10,quantile,wk inc flu hosp
45,-1,0.025,63.33888705033445,2024-02-10,2024-02-10,quantile,wk inc flu hosp
46,-1,0.025,5.083099209179101,2024-02-10,2024-02-10,quantile,wk inc flu hosp
47,-1,0.025,86.78103789684465,2024-02-10,2024-02-10,quantile,wk inc flu hosp
48,-1,0.025,883.1548322785668,2024-02-10,2024-02-10,quantile,wk inc flu hosp
49,-1,0.025,2.771348783574836,2024-02-10,2024-02-10,quantile,wk inc flu hosp
50,-1,0.025,4.677855293724666,2024-02-10,2024-02-10,quantile,wk inc flu hosp
51,-1,0.025,61.98474951906375,2024-02-10,2024-02-10,quantile,wk inc flu hosp
53,-1,0.025,36.877547803647815,2024-02-10,2024-02-10,quantile,wk inc flu hosp
54,-1,0.025,52.911549408232254,2024-02-10,2024-02-10,quantile,wk inc flu hosp
55,-1,0.025,86.22092180145388,2024-02-10,2024-02-10,quantile,wk inc flu hosp
56,-1,0.025,11.921998351057486,2024-02-10,2024-02-10,quantile,wk inc flu hosp
72,-1,0.025,11.870389062246606,2024-02-10,2024-02-10,quantile,wk inc flu hosp
US,-1,0.025,6483.729497846877,2024-02-10,2024-02-10,quantile,wk inc flu hosp
01,-1,0.05,37.415111516355665,2024-02-10,2024-02-10,quantile,wk inc flu hosp
02,-1,0.05,1.4101177635320412,2024-02-10,2024-02-10,quantile,wk inc flu hosp
04,-1,0.05,153.2798377975632,2024-02-10,2024-02-10,quantile,wk inc flu hosp
05,-1,0.05,144.14312185078646,2024-02-10,2024-02-10,quantile,wk inc flu hosp
06,-1,0.05,205.42502375853218,2024-02-10,2024-02-10,quantile,wk inc flu hosp
08,-1,0.05,109.86540757544543,2024-02-10,2024-02-10,quantile,wk inc flu hosp
09,-1,0.05,49.48478072730003,2024-02-10,2024-02-10,quantile,wk inc flu hosp
10,-1,0.05,4.8079071190769165,2024-02-10,2024-02-10,quantile,wk inc flu hosp
11,-1,0.05,7.979667561224006,2024-02-10,2024-02-10,quantile,wk inc flu hosp
12,-1,0.05,396.40931092234604,2024-02-10,2024-02-10,quantile,wk inc flu hosp
13,-1,0.05,167.45161451566668,2024-02-10,2024-02-10,quantile,wk inc flu hosp
15,-1,0.05,0.0,2024-02-10,2024-02-10,quantile,wk inc flu hosp
16,-1,0.05,26.513429191918625,2024-02-10,2024-02-10,quantile,wk inc flu hosp
17,-1,0.05,142.36201031895084,2024-02-10,2024-02-10,quantile,wk inc flu hosp
