location,horizon,output_type_id,value,target_end_date,reference_date,output_type,target
01,-1,0.01,34.99630105618155,2023-12-09,2023-12-09,quantile,wk inc flu hosp
02,-1,0.01,2.467785859742088,2023-12-09,2023-12-09,quantile,wk inc flu hosp
04,-1,0.01,158.24029323700225,2023-12-09,2023-12-09,quantile,wk inc flu hosp
05,-1,0.01,1.511921964542304,2023-12-09,2023-12-09,quantile,wk inc flu hosp
06,-1,0.01,454.7678057190378,2023-12-09,2023-12-09,quantile,wk inc flu hosp
08,-1,0.01,55.30116613596625,2023-12-09,2023-12-09,quantile,wk inc flu hosp
09,-1,0.01,25.467220300622284,2023-12-09,2023-12-09,quantile,wk inc flu hosp
10,-1,0.01,0.0,2023-12-09,2023-12-09,quantile,wk inc flu hosp
11,-1,0.01,1.6743730140771684,2023-12-09,2023-12-09,quantile,wk inc flu hosp
12,-1,0.01,490.3038165208602,2023-12-09,2023-12-09,quantile,wk inc flu hosp
13,-1,0.01,137.6963971052164,2023-12-09,2023-12-09,quantile,wk inc flu hosp
15,-1,0.01,5.327229365614824,2023-12-09,2023-12-09,quantile,wk inc flu hosp
16,-1,0.01,0.617342000525657,2023-12-09,2023-12-09,quantile,wk inc flu hosp
17,-1,0.01,92.83245045028113,2023-12-09,2023-12-09,quantile,wk inc flu hosp
18,-1,0.01,95.50318324310977,2023-12-09,2023-12-09,quantile,wk inc flu hosp
19,-1,0.01,19.4308587279369,2023-12-09,2023-12-09,quantile,wk inc flu hosp
20,-1,0.01,14.771997395868576,2023-12-09,2023-12-09,quantile,wk inc flu hosp
21,-1,0.01,17.61393078317522,2023-12-09,2023-12-09,quantile,wk inc flu hosp
22,-1,0.01,63.312212311485204,2023-12-09,2023-12-09,quantile,wk inc flu hosp
23,-1,0.01,0.0,2023-12-09,2023-12-09,quantile,wk inc flu hosp
24,-1,0.01,33.94311302588035,2023-12-09,2023-12-09,quantile,wk inc flu hosp
25,-1,0.01,71.63198264506582,2023-12-09,2023-12-09,quantile,wk inc flu hosp
26,-1,0.01,40.02982820633983,2023-12-09,2023-12-09,quantile,wk inc flu hosp
27,-1,0.01,13.56301129167827,2023-12-09,2023-12-09,quantile,wk inc flu hosp
28,-1,0.01,34.811066191878254,2023-12-09,2023-12-09,quantile,wk inc flu hosp
29,-1,0.01,44.50558551086365,2023-12-09,2023-12-09,quantile,wk inc flu hosp
30,-1,0.01,5.139506820832784,2023-12-09,2023-12-09,quantile,wk inc flu hosp
31,-1,0.01,0.0,2023-12-09,2023-12-09,quantile,wk inc flu hosp
32,-1,0.01,21.949719439593512,2023-12-09,2023-12-09,quantile,wk inc flu hosp
