location,horizon,output_type_id,value,target_end_date,reference_date,output_type,target
01,-1,0.01,36.44757917790181,2024-02-10,2024-02-10,quantile,wk inc flu hosp
02,-1,0.01,0.14275422758906087,2024-02-10,2024-02-10,quantile,wk inc flu hosp
04,-1,0.01,117.11021979380395,2024-02-10,2024-02-10,quantile,wk inc flu hosp
05,-1,0.01,128.94766198421613,2024-02-10,2024-02-10,quantile,wk inc flu hosp
06,-1,0.01,192.9255648889561,2024-02-10,2024-02-10,quantile,wk inc flu hosp
08,-1,0.01,100.5701587011398,2024-02-10,2024-02-10,quantile,wk inc flu hosp
09,-1,0.01,39.68045986116355,2024-02-10,2024-02-10,quantile,wk inc flu hosp
10,-1,0.01,4.840504101150234,2024-02-10,2024-02-10,quantile,wk inc flu hosp
11,-1,0.01,6.239994661245959,2024-02-10,2024-02-10,quantile,wk inc flu hosp
12,-1,0.01,407.4218929886936,2024-02-10,2024-02-10,quantile,wk inc flu hosp
13,-1,0.01,184.88962913263708,2024-02-10,2024-02-10,quantile,wk inc flu hosp
15,-1,0.01,0.45105727245752797,2024-02-10,2024-02-10,quantile,wk inc flu hosp
16,-1,0.01,23.48406076064296,2024-02-10,2024-02-10,quantile,wk inc flu hosp
17,-1,0.01,144.7548177173764,2024-02-10,2024-02-10,quantile,wk inc flu hosp
18,-1,0.01,257.4316396770788,2024-02-10,2024-02-10,quantile,wk inc flu hosp
19,-1,0.01,54.168835117944255,2024-02-10,2024-02-10,quantile,wk inc flu hosp
20,-1,0.01,57.695782959057894,2024-02-10,2024-02-10,quantile,wk inc flu hosp
21,-1,0.01,92.65285422002287,2024-02-10,2024-02-10,quantile,wk inc flu hosp
22,-1,0.01,58.81846076343644,2024-02-10,2024-02-10,quantile,wk inc flu hosp
23,-1,0.01,27.442766466648624,2024-02-10,2024-02-10,quantile,wk inc flu hosp
24,-1,0.01,40.377478940648196,2024-02-10,2024-02-10,quantile,wk inc flu hosp
25,-1,0.01,311.4514973424611,2024-02-10,2024-02-10,quantile,wk inc flu hosp
26,-1,0.01,298.7462594082594,2024-02-10,2024-02-10,quantile,wk inc flu hosp
27,-1,0.01,82.68746730228327,2024-02-10,2024-02-10,quantile,wk inc flu hosp
28,-1,0.01,60.57400558154641,2024-02-10,2024-02-10,quantile,wk inc flu hosp
29,-1,0.01,175.852064831904,2024-02-10,2024-02-10,quantile,wk inc flu hosp
30,-1,0.01,38.12740940426512,2024-02-10,2024-02-10,quantile,wk inc flu hosp
31,-1,0.01,16.376643253016322,2024-02-10,2024-02-10,quantile,wk inc flu hosp
32,-1,0.01,22.385217380769934,2024-02-10,2024-02-10,quantile,wk inc flu hosp
33,-1,0.01,13.646068546120006,2024-02-10,2024-02-10,quantile,wk inc flu hosp
34,-1,0.01,163.44727233193578,2024-02-10,2024-02-10,quantile,wk inc flu hosp
35,-1,0.01,21.917824924837152,2024-02-10,2024-02-10,quantile,wk inc flu hosp
36,-1,0.01,386.9668063461552,2024-02-10,2024-02-10,quantile,wk inc flu hosp
37,-1,0.01,114.48589643150862,2024-02-10,2024-02-10,quantile,wk inc flu hosp
38,-1,0.01,13.028325769253215,2024-02-10,2024-02-10,quantile,wk inc flu hosp
39,-1,0.01,328.2389643387404,2024-02-10,2024-02-10,quantile,wk inc flu hosp
40,-1,0.01,239.74775467509062,2024-02-10,2024-02-10,quantile,wk inc flu hosp
41,-1,0.01,29.594176498528462,2024-02-10,2024-02-10,quantile,wk inc flu hosp
42,-1,0.01,268.57067810948445,2024-02-10,2024-02-10,quantile,wk inc flu hosp
44,-1,0.01,3.3563121443636,2024-02-10,2024-02-10,quantile,wk inc flu hosp
45,-1,0.01,77.85438241350633,2024-02-10,2024-02-10,quantile,wk inc flu hosp
46,-1,0.01,6.745486801298011,2024-02-10,2024-02-10,quantile,wk inc flu hosp
47,-1,0.01,99.12612523602884,2024-02-10,2024-02-10,quantile,wk inc flu hosp
48,-1,0.01,893.1157931155185,2024-02-10,2024-02-10,quantile,wk inc flu hosp
49,-1,0.01,6.344184142531705,2024-02-10,2024-02-10,quantile,wk inc flu hosp
50,-1,0.01,4.182372343499955,2024-02-10,2024-02-10,quantile,wk inc flu hosp
51,-1,0.01,81.02026607134489,2024-02-10,2024-02-10,quantile,wk inc flu hosp
53,-1,0.01,39.48459661254215,2024-02-10,2024-02-10,quantile,wk inc flu hosp
54,-1,0.01,47.070805770399275,2024-02-10,2024-02-10,quantile,wk inc flu hosp
55,-1,0.01,104.26234794074843,2024-02-10,2024-02-10,quantile,wk inc flu hosp
56,-1,0.01,12.808953108754064,2024-02-10,2024-02-10,quantile,wk inc flu hosp
