location,horizon,output_type_id,value,target_end_date,reference_date,output_type,target
01,-1,0.01,167.50767297778336,2024-01-06,2024-01-06,quantile,wk inc flu hosp
02,-1,0.01,0.0,2024-01-06,2024-01-06,quantile,wk inc flu hosp
04,-1,0.01,780.2270271810311,2024-01-06,2024-01-06,quantile,wk inc flu hosp
05,-1,0.01,117.73284622794561,2024-01-06,2024-01-06,quantile,wk inc flu hosp
06,-1,0.01,1070.977933572943,2024-01-06,2024-01-06,quantile,wk inc flu hosp
08,-1,0.01,232.7602484341622,2024-01-06,2024-01-06,quantile,wk inc flu hosp
09,-1,0.01,98.49306197833057,2024-01-06,2024-01-06,quantile,wk inc flu hosp
10,-1,0.01,19.364761581265057,2024-01-06,2024-01-06,quantile,wk inc flu hosp
11,-1,0.01,19.456088062883484,2024-01-06,2024-01-06,quantile,wk inc flu hosp
12,-1,0.01,957.6454173384109,2024-01-06,2024-01-06,quantile,wk inc flu hosp
13,-1,0.01,618.0897084524017,2024-01-06,2024-01-06,quantile,wk inc flu hosp
15,-1,0.01,11.009370241910458,2024-01-06,2024-01-06,quantile,wk inc flu hosp
16,-1,0.01,69.72944161623035,2024-01-06,2024-01-06,quantile,wk inc flu hosp
17,-1,0.01,368.1386610897611,2024-01-06,2024-01-06,quantile,wk inc flu hosp
18,-1,0.01,425.5152503108151,2024-01-06,2024-01-06,quantile,wk inc flu hosp
19,-1,0.01,38.954072294355846,2024-01-06,2024-01-06,quantile,wk inc flu hosp
20,-1,0.01,58.56901528601735,2024-01-06,2024-01-06,quantile,wk inc flu hosp
21,-1,0.01,142.0024079006501,2024-01-06,2024-01-06,quantile,wk inc flu hosp
22,-1,0.01,244.91097170838856,2024-01-06,2024-01-06,quantile,wk inc flu hosp
23,-1,0.01,15.672883866355095,2024-01-06,2024-01-06,quantile,wk inc flu hosp
24,-1,0.01,254.3343237632059,2024-01-06,2024-01-06,quantile,wk inc flu hosp
25,-1,0.01,563.8113040215447,2024-01-06,2024-01-06,quantile,wk inc flu hosp
26,-1,0.01,421.6145326324195,2024-01-06,2024-01-06,quantile,wk inc flu hosp
