location,horizon,output_type_id,value,target_end_date,reference_date,output_type,target
01,-1,0.01,191.49677204929776,2024-01-06,2024-01-06,quantile,wk inc flu hosp
02,-1,0.01,0.0,2024-01-06,2024-01-06,quantile,wk inc flu hosp
04,-1,0.01,832.0218629521263,2024-01-06,2024-01-06,quantile,wk inc flu hosp
05,-1,0.01,136.540339748002,2024-01-06,2024-01-06,quantile,wk inc flu hosp
06,-1,0.01,1185.5160944383588,2024-01-06,2024-01-06,quantile,wk inc flu hosp
08,-1,0.01,240.07803470993534,2024-01-06,2024-01-06,quantile,wk inc flu hosp
09,-1,0.01,120.50335175269764,2024-01-06,2024-01-06,quantile,wk inc flu hosp
10,-1,0.01,29.10684328107071,2024-01-06,2024-01-06,quantile,wk inc flu hosp
11,-1,0.01,27.549288173555805,2024-01-06,2024-01-06,quantile,wk inc flu hosp
12,-1,0.01,999.1472018884393,2024-01-06,2024-01-06,quantile,wk inc flu hosp
13,-1,0.01,549.2008907559091,2024-01-06,2024-01-06,quantile,wk inc flu hosp
15,-1,0.01,11.106222955288747,2024-01-06,2024-01-06,quantile,wk inc flu hosp
16,-1,0.01,71.72235970069302,2024-01-06,2024-01-06,quantile,wk inc flu hosp
17,-1,0.01,378.0503977151972,2024-01-06,2024-01-06,quantile,wk inc flu hosp
18,-1,0.01,409.8917346720002,2024-01-06,2024-01-06,quantile,wk inc flu hosp
19,-1,0.01,40.773012207332656,2024-01-06,2024-01-06,quantile,wk inc flu hosp
20,-1,0.01,59.28157750181112,2024-01-06,2024-01-06,quantile,wk inc flu hosp
21,-1,0.01,166.91778982060663,2024-01-06,2024-01-06,quantile,wk inc flu hosp
22,-1,0.01,259.06813044059334,2024-01-06,2024-01-06,quantile,wk inc flu hosp
23,-1,0.01,27.48764351090415,2024-01-06,2024-01-06,quantile,wk inc flu hosp
24,-1,0.01,269.0505482263333,2024-01-06,2024-01-06,quantile,wk inc flu hosp
25,-1,0.01,476.02216480271755,2024-01-06,2024-01-06,quantile,wk inc flu hosp
26,-1,0.01,430.97867446522355,2024-01-06,2024-01-06,quantile,wk inc flu hosp
27,-1,0.01,138.44139930103634,2024-01-06,2024-01-06,quantile,wk inc flu hosp
28,-1,0.01,210.9326239337783,2024-01-06,2024-01-06,quantile,wk inc flu hosp
29,-1,0.01,256.6314141943608,2024-01-06,2024-01-06,quantile,wk inc flu hosp
30,-1,0.01,79.38749144441903,2024-01-06,2024-01-06,quantile,wk inc flu hosp
31,-1,0.01,33.404086937910705,2024-01-06,2024-01-06,quantile,wk inc flu hosp
32,-1,0.01,102.0246455450142,2024-01-06,2024-01-06,quantile,wk inc flu hosp
33,-1,0.01,33.564412487053595,2024-01-06,2024-01-06,quantile,wk inc flu hosp
34,-1,0.01,564.4862518235965,2024-01-06,2024-01-06,quantile,wk inc flu hosp
35,-1,0.01,147.27168744260072,2024-01-06,2024-01-06,quantile,wk inc flu hosp
36,-1,0.01,1062.8411008648616,2024-01-06,2024-01-06,quantile,wk inc flu hosp
37,-1,0.01,891.7225971996997,2024-01-06,2024-01-06,quantile,wk inc flu hosp
38,-1,0.01,13.236401162898881,2024-01-06,2024-01-06,quantile,wk inc flu hosp
39,-1,0.01,506.2626026290407,2024-01-06,2024-01-06,quantile,wk inc flu hosp
40,-1,0.01,69.62321009308864,2024-01-06,2024-01-06,quantile,wk inc flu hosp
41,-1,0.01,93.6770310109826,2024-01-06,2024-01-06,quantile,wk inc flu hosp
42,-1,0.01,787.5367937937607,2024-01-06,2024-01-06,quantile,wk inc flu hosp
44,-1,0.01,25.03735386587147,2024-01-06,2024-01-06,quantile,wk inc flu hosp
45,-1,0.01,504.46707916309384,2024-01-06,2024-01-06,quantile,wk inc flu hosp
46,-1,0.01,24.089042095840117,2024-01-06,2024-01-06,quantile,wk inc flu hosp
47,-1,0.01,407.7938056118183,2024-01-06,2024-01-06,quantile,wk inc flu hosp
48,-1,0.01,1571.3287201704973,2024-01-06,2024-01-06,quantile,wk inc flu hosp
49,-1,0.01,55.47563153887683,2024-01-06,2024-01-06,quantile,wk inc flu hosp
