location,horizon,output_type_id,value,target_end_date,reference_date,output_type,target
01,-1,0.01,0.0,2024-04-20,2024-04-20,quantile,wk inc flu hosp
02,-1,0.01,0.3978693004717052,2024-04-20,2024-04-20,quantile,wk inc flu hosp
04,-1,0.01,34.10041261329779,2024-04-20,2024-04-20,quantile,wk inc flu hosp
05,-1,0.01,15.722444317845817,2024-04-20,2024-04-20,quantile,wk inc flu hosp
06,-1,0.01,80.60615877899478,2024-04-20,2024-04-20,quantile,wk inc flu hosp
08,-1,0.01,20.312640963350272,2024-04-20,2024-04-20,quantile,wk inc flu hosp
09,-1,0.01,20.72963282474465,2024-04-20,2024-04-20,quantile,wk inc flu hosp
10,-1,0.01,0.0,2024-04-20,2024-04-20,quantile,wk inc flu hosp
11,-1,0.01,4.12263781594246,2024-04-20,2024-04-20,quantile,wk inc flu hosp
12,-1,0.01,173.06394578685735,2024-04-20,2024-04-20,quantile,wk inc flu hosp
13,-1,0.01,13.878393252553074,2024-04-20,2024-04-20,quantile,wk inc flu hosp
15,-1,0.01,1.468706674571883,2024-04-20,2024-04-20,quantile,wk inc flu hosp
16,-1,0.01,0.0,2024-04-20,2024-04-20,quantile,wk inc flu hosp
17,-1,0.01,93.12983129758449,2024-04-20,2024-04-20,quantile,wk inc flu hosp
18,-1,0.01,41.55843361405388,2024-04-20,2024-04-20,quantile,wk inc flu hosp
19,-1,0.01,18.08926753548895,2024-04-20,2024-04-20,quantile,wk inc flu hosp
20,-1,0.01,3.8895241545100316,2024-04-20,2024-04-20,quantile,wk inc flu hosp
21,-1,0.01,15.27061336880096,2024-04-20,2024-04-20,quantile,wk inc flu hosp
22,-1,0.01,7.796215821743131,2024-04-20,2024-04-20,quantile,wk inc flu hosp
23,-1,0.01,3.005447990211269,2024-04-20,2024-04-20,quantile,wk inc flu hosp
24,-1,0.01,12.086948583207722,2024-04-20,2024-04-20,quantile,wk inc flu hosp
25,-1,0.01,89.89512076752719,2024-04-20,2024-04-20,quantile,wk inc flu hosp
26,-1,0.01,143.66513599160032,2024-04-20,2024-04-20,quantile,wk inc flu hosp
27,-1,0.01,31.697109017305845,2024-04-20,2024-04-20,quantile,wk inc flu hosp
28,-1,0.01,14.685079526240118,2024-04-20,2024-04-20,quantile,wk inc flu hosp
29,-1,0.01,39.2193267001573,2024-04-20,2024-04-20,quantile,wk inc flu hosp
30,-1,0.01,0.0,2024-04-20,2024-04-20,quantile,wk inc flu hosp
31,-1,0.01,16.446211298759344,2024-04-20,2024-04-20,quantile,wk inc flu hosp
32,-1,0.01,4.122465479876215,2024-04-20,2024-04-20,quantile,wk inc flu hosp
33,-1,0.01,1.736297947730224,2024-04-20,2024-04-20,quantile,wk inc flu hosp
34,-1,0.01,49.47547163225335,2024-04-20,2024-04-20,quantile,wk inc flu hosp
35,-1,0.01,0.47153574905098206,2024-04-20,2024-04-20,quantile,wk inc flu hosp
36,-1,0.01,190.32313772345603,2024-04-20,2024-04-20,quantile,wk inc flu hosp
37,-1,0.01,8.598914311318309,2024-04-20,2024-04-20,quantile,wk inc flu hosp
38,-1,0.01,4.15360009713497,2024-04-20,2024-04-20,quantile,wk inc flu hosp
39,-1,0.01,70.04945365166095,2024-04-20,2024-04-20,quantile,wk inc flu hosp
40,-1,0.01,4.0925228465826375,2024-04-20,2024-04-20,quantile,wk inc flu hosp
41,-1,0.01,5.056682764494941,2024-04-20,2024-04-20,quantile,wk inc flu hosp
42,-1,0.01,71.5092581299377,2024-04-20,2024-04-20,quantile,wk inc flu hosp
44,-1,0.01,3.216379057361348,2024-04-20,2024-04-20,quantile,wk inc flu hosp
45,-1,0.01,27.795482611570446,2024-04-20,2024-04-20,quantile,wk inc flu hosp
46,-1,0.01,3.367998683978549,2024-04-20,2024-04-20,quantile,wk inc flu hosp
47,-1,0.01,18.94686365549011,2024-04-20,2024-04-20,quantile,wk inc flu hosp
48,-1,0.01,165.78033945542174,2024-04-20,2024-04-20,quantile,wk inc flu hosp
49,-1,0.01,0.0,2024-04-20,2024-04-20,quantile,wk inc flu hosp
50,-1,0.01,4.114827285724644,2024-04-20,2024-04-20,quantile,wk inc flu hosp
51,-1,0.01,31.865960935653735,2024-04-20,2024-04-20,quantile,wk inc flu hosp
53,-1,0.01,7.9095389142942905,2024-04-20,2024-04-20,quantile,wk inc flu hosp
54,-1,0.01,0.0,2024-04-20,2024-04-20,quantile,wk inc flu hosp
55,-1,0.01,22.597521657451853,2024-04-20,2024-04-20,quantile,wk inc flu hosp
56,-1,0.01,0.0,2024-04-20,2024-04-20,quantile,wk inc flu hosp
72,-1,0.01,18.34626770063072,2024-04-20,2024-04-20,quantile,wk inc flu hosp
US,-1,0.01,2177.404516458944,2024-04-20,2024-04-20,quantile,wk inc flu hosp
01,-1,0.025,0.0,2024-04-20,2024-04-20,quantile,wk inc flu hosp
02,-1,0.025,0.8580669694227471,2024-04-20,2024-04-20,quantile,wk inc flu hosp
04,-1,0.025,39.43432646242292,2024-04-20,2024-04-20,quantile,wk inc flu hosp
05,-1,0.025,18.384972695084333,2024-04-20,2024-04-20,quantile,wk inc flu hosp
06,-1,0.025,93.0351388194675,2024-04-20,2024-04-20,quantile,wk inc flu hosp
08,-1,0.025,24.912301500656987,2024-04-20,2024-04-20,quantile,wk inc flu hosp
09,-1,0.025,24.465807674042637,2024-04-20,2024-04-20,quantile,wk inc flu hosp
10,-1,0.025,0.6578463949634555,2024-04-20,2024-04-20,quantile,wk inc flu hosp
11,-1,0.025,6.036695531211128,2024-04-20,2024-04-20,quantile,wk inc flu hosp
12,-1,0.025,192.47058511343826,2024-04-20,2024-04-20,quantile,wk inc flu hosp
13,-1,0.025,19.106953832242027,2024-04-20,2024-04-20,quantile,wk inc flu hosp
15,-1,0.025,2.3429076483359412,2024-04-20,2024-04-20,quantile,wk inc flu hosp
