location,horizon,output_type_id,value,target_end_date,reference_date,output_type,target
01,-1,0.01,4.044020994721522,2023-10-28,2023-10-28,quantile,wk inc flu hosp
02,-1,0.01,5.493336048301518,2023-10-28,2023-10-28,quantile,wk inc flu hosp
04,-1,0.01,20.804335295292823,2023-10-28,2023-10-28,quantile,wk inc flu hosp
05,-1,0.01,3.3434339465660683,2023-10-28,2023-10-28,quantile,wk inc flu hosp
06,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
08,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
09,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
10,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
11,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
12,-1,0.01,180.6231813234507,2023-10-28,2023-10-28,quantile,wk inc flu hosp
13,-1,0.01,1.3610526769246987,2023-10-28,2023-10-28,quantile,wk inc flu hosp
15,-1,0.01,1.458331229610348,2023-10-28,2023-10-28,quantile,wk inc flu hosp
16,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
17,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
18,-1,0.01,1.6614192047382055,2023-10-28,2023-10-28,quantile,wk inc flu hosp
19,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
20,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
21,-1,0.01,1.7847463053714645,2023-10-28,2023-10-28,quantile,wk inc flu hosp
22,-1,0.01,9.360996952119827,2023-10-28,2023-10-28,quantile,wk inc flu hosp
23,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
24,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
25,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
26,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
27,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
28,-1,0.01,4.631263524667908,2023-10-28,2023-10-28,quantile,wk inc flu hosp
29,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
30,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
31,-1,0.01,2.003003748274127,2023-10-28,2023-10-28,quantile,wk inc flu hosp
32,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
33,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
34,-1,0.01,5.779409521844999,2023-10-28,2023-10-28,quantile,wk inc flu hosp
35,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
36,-1,0.01,1.4939388554217268,2023-10-28,2023-10-28,quantile,wk inc flu hosp
37,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
38,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
39,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
40,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
41,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
42,-1,0.01,2.4718886339418242,2023-10-28,2023-10-28,quantile,wk inc flu hosp
44,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
45,-1,0.01,10.153646860717977,2023-10-28,2023-10-28,quantile,wk inc flu hosp
46,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
47,-1,0.01,5.923723535744175,2023-10-28,2023-10-28,quantile,wk inc flu hosp
48,-1,0.01,176.48399200746312,2023-10-28,2023-10-28,quantile,wk inc flu hosp
49,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
50,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
51,-1,0.01,32.10540923607861,2023-10-28,2023-10-28,quantile,wk inc flu hosp
53,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
54,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
55,-1,0.01,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
56,-1,0.01,0.048187138486804594,2023-10-28,2023-10-28,quantile,wk inc flu hosp
72,-1,0.01,54.21610027526236,2023-10-28,2023-10-28,quantile,wk inc flu hosp
US,-1,0.01,859.2616435080506,2023-10-28,2023-10-28,quantile,wk inc flu hosp
01,-1,0.025,7.224266925889383,2023-10-28,2023-10-28,quantile,wk inc flu hosp
02,-1,0.025,6.987992863572887,2023-10-28,2023-10-28,quantile,wk inc flu hosp
04,-1,0.025,25.81922101706042,2023-10-28,2023-10-28,quantile,wk inc flu hosp
05,-1,0.025,4.804700404855755,2023-10-28,2023-10-28,quantile,wk inc flu hosp
06,-1,0.025,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
08,-1,0.025,1.9181894307455478,2023-10-28,2023-10-28,quantile,wk inc flu hosp
09,-1,0.025,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
10,-1,0.025,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
11,-1,0.025,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
12,-1,0.025,197.26574719599702,2023-10-28,2023-10-28,quantile,wk inc flu hosp
13,-1,0.025,3.8407952513888675,2023-10-28,2023-10-28,quantile,wk inc flu hosp
15,-1,0.025,2.420853156015104,2023-10-28,2023-10-28,quantile,wk inc flu hosp
16,-1,0.025,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
17,-1,0.025,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
18,-1,0.025,4.4390011570897485,2023-10-28,2023-10-28,quantile,wk inc flu hosp
19,-1,0.025,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
20,-1,0.025,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
21,-1,0.025,4.841316098392728,2023-10-28,2023-10-28,quantile,wk inc flu hosp
22,-1,0.025,12.223912593814806,2023-10-28,2023-10-28,quantile,wk inc flu hosp
23,-1,0.025,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
24,-1,0.025,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
25,-1,0.025,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
26,-1,0.025,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
27,-1,0.025,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
28,-1,0.025,6.33809207801386,2023-10-28,2023-10-28,quantile,wk inc flu hosp
29,-1,0.025,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
30,-1,0.025,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
31,-1,0.025,3.791235394940773,2023-10-28,2023-10-28,quantile,wk inc flu hosp
32,-1,0.025,0.0,2023-10-28,2023-10-28,quantile,wk inc flu hosp
