location,horizon,output_type_id,value,target_end_date,reference_date,output_type,target
01,-1,0.01,29.50672972452587,2024-03-09,2024-03-09,quantile,wk inc flu hosp
02,-1,0.01,0.04716084755972806,2024-03-09,2024-03-09,quantile,wk inc flu hosp
04,-1,0.01,62.917150026265446,2024-03-09,2024-03-09,quantile,wk inc flu hosp
05,-1,0.01,153.30983002338814,2024-03-09,2024-03-09,quantile,wk inc flu hosp
06,-1,0.01,94.00962178814282,2024-03-09,2024-03-09,quantile,wk inc flu hosp
08,-1,0.01,36.3333406055715,2024-03-09,2024-03-09,quantile,wk inc flu hosp
09,-1,0.01,132.18808800002998,2024-03-09,2024-03-09,quantile,wk inc flu hosp
10,-1,0.01,6.0411129593214214,2024-03-09,2024-03-09,quantile,wk inc flu hosp
11,-1,0.01,2.5454951617563273,2024-03-09,2024-03-09,quantile,wk inc flu hosp
12,-1,0.01,294.84140554927717,2024-03-09,2024-03-09,quantile,wk inc flu hosp
13,-1,0.01,85.10312690762694,2024-03-09,2024-03-09,quantile,wk inc flu hosp
15,-1,0.01,2.7320337544298083,2024-03-09,2024-03-09,quantile,wk inc flu hosp
16,-1,0.01,24.40800753510358,2024-03-09,2024-03-09,quantile,wk inc flu hosp
17,-1,0.01,175.12653270079474,2024-03-09,2024-03-09,quantile,wk inc flu hosp
18,-1,0.01,178.56606689397205,2024-03-09,2024-03-09,quantile,wk inc flu hosp
19,-1,0.01,110.25695803753098,2024-03-09,2024-03-09,quantile,wk inc flu hosp
20,-1,0.01,36.505957331234555,2024-03-09,2024-03-09,quantile,wk inc flu hosp
21,-1,0.01,124.51474904641972,2024-03-09,2024-03-09,quantile,wk inc flu hosp
22,-1,0.01,31.311129129554484,2024-03-09,2024-03-09,quantile,wk inc flu hosp
23,-1,0.01,21.7221900096994,2024-03-09,2024-03-09,quantile,wk inc flu hosp
24,-1,0.01,100.93938343279355,2024-03-09,2024-03-09,quantile,wk inc flu hosp
25,-1,0.01,296.49569144675826,2024-03-09,2024-03-09,quantile,wk inc flu hosp
26,-1,0.01,575.4753824560595,2024-03-09,2024-03-09,quantile,wk inc flu hosp
27,-1,0.01,100.35075612912372,2024-03-09,2024-03-09,quantile,wk inc flu hosp
28,-1,0.01,22.842968013379547,2024-03-09,2024-03-09,quantile,wk inc flu hosp
29,-1,0.01,233.60709697484486,2024-03-09,2024-03-09,quantile,wk inc flu hosp
30,-1,0.01,4.049404509454683,2024-03-09,2024-03-09,quantile,wk inc flu hosp
31,-1,0.01,44.96320875588514,2024-03-09,2024-03-09,quantile,wk inc flu hosp
32,-1,0.01,14.97661970209778,2024-03-09,2024-03-09,quantile,wk inc flu hosp
33,-1,0.01,11.660448046511002,2024-03-09,2024-03-09,quantile,wk inc flu hosp
34,-1,0.01,190.70383496252634,2024-03-09,2024-03-09,quantile,wk inc flu hosp
35,-1,0.01,21.463783527481898,2024-03-09,2024-03-09,quantile,wk inc flu hosp
36,-1,0.01,533.0969211430212,2024-03-09,2024-03-09,quantile,wk inc flu hosp
37,-1,0.01,64.33163490420273,2024-03-09,2024-03-09,quantile,wk inc flu hosp
38,-1,0.01,6.263715767557437,2024-03-09,2024-03-09,quantile,wk inc flu hosp
39,-1,0.01,365.83728824493414,2024-03-09,2024-03-09,quantile,wk inc flu hosp
40,-1,0.01,54.990488404135334,2024-03-09,2024-03-09,quantile,wk inc flu hosp
41,-1,0.01,32.525123538720116,2024-03-09,2024-03-09,quantile,wk inc flu hosp
42,-1,0.01,313.1597619676461,2024-03-09,2024-03-09,quantile,wk inc flu hosp
44,-1,0.01,10.680372164210349,2024-03-09,2024-03-09,quantile,wk inc flu hosp
45,-1,0.01,41.006972210096635,2024-03-09,2024-03-09,quantile,wk inc flu hosp
46,-1,0.01,18.248970890371325,2024-03-09,2024-03-09,quantile,wk inc flu hosp
47,-1,0.01,126.85252406263912,2024-03-09,2024-03-09,quantile,wk inc flu hosp
48,-1,0.01,319.288733974049,2024-03-09,2024-03-09,quantile,wk inc flu hosp
49,-1,0.01,0.0,2024-03-09,2024-03-09,quantile,wk inc flu hosp
50,-1,0.01,9.832657922836654,2024-03-09,2024-03-09,quantile,wk inc flu hosp
51,-1,0.01,111.63134341321005,2024-03-09,2024-03-09,quantile,wk inc flu hosp
53,-1,0.01,29.270434566532128,2024-03-09,2024-03-09,quantile,wk inc flu hosp
54,-1,0.01,82.58650084866481,2024-03-09,2024-03-09,quantile,wk inc flu hosp
55,-1,0.01,101.90874093388393,2024-03-09,2024-03-09,quantile,wk inc flu hosp
56,-1,0.01,5.509868285616198,2024-03-09,2024-03-09,quantile,wk inc flu hosp
72,-1,0.01,21.970380332060678,2024-03-09,2024-03-09,quantile,wk inc flu hosp
US,-1,0.01,7448.384380278669,2024-03-09,2024-03-09,quantile,wk inc flu hosp
01,-1,0.025,37.009181848754515,2024-03-09,2024-03-09,quantile,wk inc flu hosp
02,-1,0.025,0.7243533325856145,2024-03-09,2024-03-09,quantile,wk inc flu hosp
04,-1,0.025,70.5230045845032,2024-03-09,2024-03-09,quantile,wk inc flu hosp
05,-1,0.025,164.63139557838502,2024-03-09,2024-03-09,quantile,wk inc flu hosp
06,-1,0.025,108.73099099909578,2024-03-09,2024-03-09,quantile,wk inc flu hosp
08,-1,0.025,41.54995019827686,2024-03-09,2024-03-09,quantile,wk inc flu hosp
09,-1,0.025,141.02971853162538,2024-03-09,2024-03-09,quantile,wk inc flu hosp
10,-1,0.025,7.799445351436679,2024-03-09,2024-03-09,quantile,wk inc flu hosp
11,-1,0.025,3.8691164483589167,2024-03-09,2024-03-09,quantile,wk inc flu hosp
12,-1,0.025,308.7691769206333,2024-03-09,2024-03-09,quantile,wk inc flu hosp
13,-1,0.025,104.54078412797669,2024-03-09,2024-03-09,quantile,wk inc flu hosp
15,-1,0.025,4.142641279522585,2024-03-09,2024-03-09,quantile,wk inc flu hosp
16,-1,0.025,29.254288835412314,2024-03-09,2024-03-09,quantile,wk inc flu hosp
17,-1,0.025,194.61881789288503,2024-03-09,2024-03-09,quantile,wk inc flu hosp
18,-1,0.025,195.4518384792984,2024-03-09,2024-03-09,quantile,wk inc flu hosp
19,-1,0.025,115.35889601826264,2024-03-09,2024-03-09,quantile,wk inc flu hosp
20,-1,0.025,40.946870179261204,2024-03-09,2024-03-09,quantile,wk inc flu hosp
21,-1,0.025,145.7808169289912,2024-03-09,2024-03-09,quantile,wk inc flu hosp
22,-1,0.025,36.66895279277402,2024-03-09,2024-03-09,quantile,wk inc flu hosp
23,-1,0.025,26.714362564709187,2024-03-09,2024-03-09,quantile,wk inc flu hosp
24,-1,0.025,107.54088656160219,2024-03-09,2024-03-09,quantile,wk inc flu hosp
25,-1,0.025,319.12456634213794,2024-03-09,2024-03-09,quantile,wk inc flu hosp
26,-1,0.025,613.5013828432524,2024-03-09,2024-03-09,quantile,wk inc flu hosp
27,-1,0.025,106.70239881493833,2024-03-09,2024-03-09,quantile,wk inc flu hosp
28,-1,0.025,25.809115596022373,2024-03-09,2024-03-09,quantile,wk inc flu hosp
29,-1,0.025,255.95624580496875,2024-03-09,2024-03-09,quantile,wk inc flu hosp
30,-1,0.025,5.384865782084934,2024-03-09,2024-03-09,quantile,wk inc flu hosp
31,-1,0.025,52.027983407746525,2024-03-09,2024-03-09,quantile,wk inc flu hosp
32,-1,0.025,17.918343150594847,2024-03-09,2024-03-09,quantile,wk inc flu hosp
33,-1,0.025,13.79426301932087,2024-03-09,2024-03-09,quantile,wk inc flu hosp
34,-1,0.025,207.1639312018547,2024-03-09,2024-03-09,quantile,wk inc flu hosp
35,-1,0.025,26.571416300647353,2024-03-09,2024-03-09,quantile,wk inc flu hosp
36,-1,0.025,552.6347148021562,2024-03-09,2024-03-09,quantile,wk inc flu hosp
37,-1,0.025,70.99170227121074,2024-03-09,2024-03-09,quantile,wk inc flu hosp
38,-1,0.025,7.513542459976245,2024-03-09,2024-03-09,quantile,wk inc flu hosp
39,-1,0.025,389.96480508777665,2024-03-09,2024-03-09,quantile,wk inc flu hosp
40,-1,0.025,66.44565686044056,2024-03-09,2024-03-09,quantile,wk inc flu hosp
41,-1,0.025,36.489159392549155,2024-03-09,2024-03-09,quantile,wk inc flu hosp
42,-1,0.025,356.9434825985443,2024-03-09,2024-03-09,quantile,wk inc flu hosp
44,-1,0.025,12.262176233680439,2024-03-09,2024-03-09,quantile,wk inc flu hosp
45,-1,0.025,51.952510610789986,2024-03-09,2024-03-09,quantile,wk inc flu hosp
46,-1,0.025,22.08477059622834,2024-03-09,2024-03-09,quantile,wk inc flu hosp
47,-1,0.025,138.55265458203834,2024-03-09,2024-03-09,quantile,wk inc flu hosp
48,-1,0.025,338.5318223636429,2024-03-09,2024-03-09,quantile,wk inc flu hosp
49,-1,0.025,1.3656164021592379,2024-03-09,2024-03-09,quantile,wk inc flu hosp
50,-1,0.025,11.489169999043838,2024-03-09,2024-03-09,quantile,wk inc flu hosp
51,-1,0.025,120.625632167495,2024-03-09,2024-03-09,quantile,wk inc flu hosp
53,-1,0.025,35.294191823846404,2024-03-09,2024-03-09,quantile,wk inc flu hosp
54,-1,0.025,96.82848908633426,2024-03-09,2024-03-09,quantile,wk inc flu hosp
55,-1,0.025,115.01708087203278,2024-03-09,2024-03-09,quantile,wk inc flu hosp
56,-1,0.025,7.910345943766795,2024-03-09,2024-03-09,quantile,wk inc flu hosp
72,-1,0.025,25.349304011329092,2024-03-09,2024-03-09,quantile,wk inc flu hosp
US,-1,0.025,7784.748047768306,2024-03-09,2024-03-09,quantile,wk inc flu hosp
01,-1,0.05,42.63609613840794,2024-03-09,2024-03-09,quantile,wk inc flu hosp
02,-1,0.05,1.426761543132198,2024-03-09,2024-03-09,quantile,wk inc flu hosp
04,-1,0.05,78.69792148390637,2024-03-09,2024-03-09,quantile,wk inc flu hosp
05,-1,0.05,178.51994560124152,2024-03-09,2024-03-09,quantile,wk inc flu hosp
06,-1,0.05,125.38688628763089,2024-03-09,2024-03-09,quantile,wk inc flu hosp
08,-1,0.05,45.982344752727414,2024-03-09,2024-03-09,quantile,wk inc flu hosp
09,-1,0.05,154.54500035533462,2024-03-09,2024-03-09,quantile,wk inc flu hosp
10,-1,0.05,9.494090177637768,2024-03-09,2024-03-09,quantile,wk inc flu hosp
11,-1,0.05,4.869352315604017,2024-03-09,2024-03-09,quantile,wk inc flu hosp
12,-1,0.05,324.6958926098627,2024-03-09,2024-03-09,quantile,wk inc flu hosp
13,-1,0.05,111.80545656297889,2024-03-09,2024-03-09,quantile,wk inc flu hosp
15,-1,0.05,5.291036419431997,2024-03-09,2024-03-09,quantile,wk inc flu hosp
