location,horizon,output_type_id,value,target_end_date,reference_date,output_type,target
01,-1,0.01,38.225086872684784,2024-02-17,2024-02-17,quantile,wk inc flu hosp
02,-1,0.01,1.7961973052142182,2024-02-17,2024-02-17,quantile,wk inc flu hosp
04,-1,0.01,38.39359529759296,2024-02-17,2024-02-17,quantile,wk inc flu hosp
05,-1,0.01,158.47077727611406,2024-02-17,2024-02-17,quantile,wk inc flu hosp
06,-1,0.01,145.07448289460547,2024-02-17,2024-02-17,quantile,wk inc flu hosp
08,-1,0.01,96.17407183760241,2024-02-17,2024-02-17,quantile,wk inc flu hosp
09,-1,0.01,53.45005856724555,2024-02-17,2024-02-17,quantile,wk inc flu hosp
10,-1,0.01,3.802079274024847,2024-02-17,2024-02-17,quantile,wk inc flu hosp
11,-1,0.01,2.1605478076703704,2024-02-17,2024-02-17,quantile,wk inc flu hosp
12,-1,0.01,438.5882752999048,2024-02-17,2024-02-17,quantile,wk inc flu hosp
13,-1,0.01,130.98228104496664,2024-02-17,2024-02-17,quantile,wk inc flu hosp
15,-1,0.01,0.5884366271925167,2024-02-17,2024-02-17,quantile,wk inc flu hosp
16,-1,0.01,20.934725084543533,2024-02-17,2024-02-17,quantile,wk inc flu hosp
17,-1,0.01,111.81252103765941,2024-02-17,2024-02-17,quantile,wk inc flu hosp
18,-1,0.01,234.01648527745158,2024-02-17,2024-02-17,quantile,wk inc flu hosp
19,-1,0.01,61.49501791194319,2024-02-17,2024-02-17,quantile,wk inc flu hosp
20,-1,0.01,84.13894703200225,2024-02-17,2024-02-17,quantile,wk inc flu hosp
21,-1,0.01,128.87474924923453,2024-02-17,2024-02-17,quantile,wk inc flu hosp
22,-1,0.01,12.581236409095672,2024-02-17,2024-02-17,quantile,wk inc flu hosp
23,-1,0.01,36.14083547655529,2024-02-17,2024-02-17,quantile,wk inc flu hosp
24,-1,0.01,40.690102457905894,2024-02-17,2024-02-17,quantile,wk inc flu hosp
25,-1,0.01,234.0961817262304,2024-02-17,2024-02-17,quantile,wk inc flu hosp
26,-1,0.01,430.2642483399045,2024-02-17,2024-02-17,quantile,wk inc flu hosp
27,-1,0.01,88.85325551124757,2024-02-17,2024-02-17,quantile,wk inc flu hosp
28,-1,0.01,24.81102303244265,2024-02-17,2024-02-17,quantile,wk inc flu hosp
29,-1,0.01,164.24927186468648,2024-02-17,2024-02-17,quantile,wk inc flu hosp
30,-1,0.01,29.03669106792416,2024-02-17,2024-02-17,quantile,wk inc flu hosp
31,-1,0.01,21.012873748281592,2024-02-17,2024-02-17,quantile,wk inc flu hosp
32,-1,0.01,3.9946733281061886,2024-02-17,2024-02-17,quantile,wk inc flu hosp
33,-1,0.01,16.97917241989514,2024-02-17,2024-02-17,quantile,wk inc flu hosp
34,-1,0.01,142.9647421655093,2024-02-17,2024-02-17,quantile,wk inc flu hosp
35,-1,0.01,24.65914100639017,2024-02-17,2024-02-17,quantile,wk inc flu hosp
36,-1,0.01,506.9823240020166,2024-02-17,2024-02-17,quantile,wk inc flu hosp
37,-1,0.01,30.715717765340596,2024-02-17,2024-02-17,quantile,wk inc flu hosp
38,-1,0.01,9.766212246458693,2024-02-17,2024-02-17,quantile,wk inc flu hosp
39,-1,0.01,348.3387046204168,2024-02-17,2024-02-17,quantile,wk inc flu hosp
40,-1,0.01,277.59414107698825,2024-02-17,2024-02-17,quantile,wk inc flu hosp
41,-1,0.01,49.14183641633386,2024-02-17,2024-02-17,quantile,wk inc flu hosp
42,-1,0.01,204.67745453880173,2024-02-17,2024-02-17,quantile,wk inc flu hosp
44,-1,0.01,2.3293283492484047,2024-02-17,2024-02-17,quantile,wk inc flu hosp
45,-1,0.01,41.90909646202498,2024-02-17,2024-02-17,quantile,wk inc flu hosp
46,-1,0.01,4.6942646980117555,2024-02-17,2024-02-17,quantile,wk inc flu hosp
47,-1,0.01,65.26718366090822,2024-02-17,2024-02-17,quantile,wk inc flu hosp
48,-1,0.01,697.6078156961981,2024-02-17,2024-02-17,quantile,wk inc flu hosp
49,-1,0.01,0.0,2024-02-17,2024-02-17,quantile,wk inc flu hosp
50,-1,0.01,5.295494049204539,2024-02-17,2024-02-17,quantile,wk inc flu hosp
51,-1,0.01,72.72303241994953,2024-02-17,2024-02-17,quantile,wk inc flu hosp
53,-1,0.01,25.765795962437235,2024-02-17,2024-02-17,quantile,wk inc flu hosp
54,-1,0.01,51.70819731423695,2024-02-17,2024-02-17,quantile,wk inc flu hosp
55,-1,0.01,77.49586160978897,2024-02-17,2024-02-17,quantile,wk inc flu hosp
56,-1,0.01,4.298711530420126,2024-02-17,2024-02-17,quantile,wk inc flu hosp
72,-1,0.01,24.59322500520438,2024-02-17,2024-02-17,quantile,wk inc flu hosp
US,-1,0.01,7610.303896412109,2024-02-17,2024-02-17,quantile,wk inc flu hosp
01,-1,0.025,46.24495770816029,2024-02-17,2024-02-17,quantile,wk inc flu hosp
02,-1,0.025,2.730933812356388,2024-02-17,2024-02-17,quantile,wk inc flu hosp
04,-1,0.025,45.581603468698766,2024-02-17,2024-02-17,quantile,wk inc flu hosp
05,-1,0.025,169.17295632724526,2024-02-17,2024-02-17,quantile,wk inc flu hosp
06,-1,0.025,169.02886894296296,2024-02-17,2024-02-17,quantile,wk inc flu hosp
08,-1,0.025,102.56202091437231,2024-02-17,2024-02-17,quantile,wk inc flu hosp
09,-1,0.025,61.4848085655856,2024-02-17,2024-02-17,quantile,wk inc flu hosp
10,-1,0.025,5.459365092254729,2024-02-17,2024-02-17,quantile,wk inc flu hosp
11,-1,0.025,3.1660603477063867,2024-02-17,2024-02-17,quantile,wk inc flu hosp
12,-1,0.025,470.7822820632309,2024-02-17,2024-02-17,quantile,wk inc flu hosp
13,-1,0.025,149.08149520685592,2024-02-17,2024-02-17,quantile,wk inc flu hosp
15,-1,0.025,2.0710684649173405,2024-02-17,2024-02-17,quantile,wk inc flu hosp
16,-1,0.025,25.013488686193302,2024-02-17,2024-02-17,quantile,wk inc flu hosp
17,-1,0.025,124.60778287373392,2024-02-17,2024-02-17,quantile,wk inc flu hosp
18,-1,0.025,256.9208169466678,2024-02-17,2024-02-17,quantile,wk inc flu hosp
19,-1,0.025,69.14016667879875,2024-02-17,2024-02-17,quantile,wk inc flu hosp
20,-1,0.025,95.02531004398489,2024-02-17,2024-02-17,quantile,wk inc flu hosp
