location,horizon,output_type_id,value,target_end_date,reference_date,output_type,target
01,-1,0.01,28.897708237827025,2024-03-23,2024-03-23,quantile,wk inc flu hosp
02,-1,0.01,0.5199892621045671,2024-03-23,2024-03-23,quantile,wk inc flu hosp
04,-1,0.01,59.794790593445654,2024-03-23,2024-03-23,quantile,wk inc flu hosp
05,-1,0.01,88.52150851369406,2024-03-23,2024-03-23,quantile,wk inc flu hosp
06,-1,0.01,55.277420516883794,2024-03-23,2024-03-23,quantile,wk inc flu hosp
08,-1,0.01,41.10868900740304,2024-03-23,2024-03-23,quantile,wk inc flu hosp
09,-1,0.01,31.882175453383763,2024-03-23,2024-03-23,quantile,wk inc flu hosp
10,-1,0.01,2.948492336068187,2024-03-23,2024-03-23,quantile,wk inc flu hosp
11,-1,0.01,2.4447606823833623,2024-03-23,2024-03-23,quantile,wk inc flu hosp
12,-1,0.01,300.5957258086342,2024-03-23,2024-03-23,quantile,wk inc flu hosp
13,-1,0.01,26.59362507391918,2024-03-23,2024-03-23,quantile,wk inc flu hosp
15,-1,0.01,2.169939540505641,2024-03-23,2024-03-23,quantile,wk inc flu hosp
16,-1,0.01,22.32353917772671,2024-03-23,2024-03-23,quantile,wk inc flu hosp
17,-1,0.01,131.69709398570353,2024-03-23,2024-03-23,quantile,wk inc flu hosp
18,-1,0.01,123.97504333313178,2024-03-23,2024-03-23,quantile,wk inc flu hosp
19,-1,0.01,54.60350897540241,2024-03-23,2024-03-23,quantile,wk inc flu hosp
20,-1,0.01,36.423542219113266,2024-03-23,2024-03-23,quantile,wk inc flu hosp
21,-1,0.01,45.04426767251972,2024-03-23,2024-03-23,quantile,wk inc flu hosp
22,-1,0.01,12.235002168212954,2024-03-23,2024-03-23,quantile,wk inc flu hosp
23,-1,0.01,8.267321495138482,2024-03-23,2024-03-23,quantile,wk inc flu hosp
24,-1,0.01,46.62521465098978,2024-03-23,2024-03-23,quantile,wk inc flu hosp
25,-1,0.01,137.55224692497066,2024-03-23,2024-03-23,quantile,wk inc flu hosp
26,-1,0.01,196.45037224566263,2024-03-23,2024-03-23,quantile,wk inc flu hosp
27,-1,0.01,88.39432199700948,2024-03-23,2024-03-23,quantile,wk inc flu hosp
28,-1,0.01,23.773580346149895,2024-03-23,2024-03-23,quantile,wk inc flu hosp
29,-1,0.01,165.87538252687736,2024-03-23,2024-03-23,quantile,wk inc flu hosp
30,-1,0.01,6.779463574022958,2024-03-23,2024-03-23,quantile,wk inc flu hosp
31,-1,0.01,28.994415333430418,2024-03-23,2024-03-23,quantile,wk inc flu hosp
32,-1,0.01,11.498924469307685,2024-03-23,2024-03-23,quantile,wk inc flu hosp
33,-1,0.01,12.58010016185175,2024-03-23,2024-03-23,quantile,wk inc flu hosp
34,-1,0.01,80.55515351074618,2024-03-23,2024-03-23,quantile,wk inc flu hosp
35,-1,0.01,9.70911350413215,2024-03-23,2024-03-23,quantile,wk inc flu hosp
36,-1,0.01,194.77649956410227,2024-03-23,2024-03-23,quantile,wk inc flu hosp
37,-1,0.01,26.16923558442818,2024-03-23,2024-03-23,quantile,wk inc flu hosp
38,-1,0.01,5.264345264107797,2024-03-23,2024-03-23,quantile,wk inc flu hosp
39,-1,0.01,125.67517542695388,2024-03-23,2024-03-23,quantile,wk inc flu hosp
40,-1,0.01,37.75843297675012,2024-03-23,2024-03-23,quantile,wk inc flu hosp
41,-1,0.01,20.32920336255385,2024-03-23,2024-03-23,quantile,wk inc flu hosp
42,-1,0.01,169.91862374761408,2024-03-23,2024-03-23,quantile,wk inc flu hosp
44,-1,0.01,4.795985503483402,2024-03-23,2024-03-23,quantile,wk inc flu hosp
45,-1,0.01,26.616614362588567,2024-03-23,2024-03-23,quantile,wk inc flu hosp
46,-1,0.01,13.784416952195317,2024-03-23,2024-03-23,quantile,wk inc flu hosp
47,-1,0.01,46.28672363536813,2024-03-23,2024-03-23,quantile,wk inc flu hosp
48,-1,0.01,236.00824873873984,2024-03-23,2024-03-23,quantile,wk inc flu hosp
49,-1,0.01,1.4956688098357505,2024-03-23,2024-03-23,quantile,wk inc flu hosp
50,-1,0.01,7.742416611092017,2024-03-23,2024-03-23,quantile,wk inc flu hosp
51,-1,0.01,72.37729985737701,2024-03-23,2024-03-23,quantile,wk inc flu hosp
53,-1,0.01,32.199625288308425,2024-03-23,2024-03-23,quantile,wk inc flu hosp
54,-1,0.01,40.38528552346246,2024-03-23,2024-03-23,quantile,wk inc flu hosp
55,-1,0.01,88.30185815359624,2024-03-23,2024-03-23,quantile,wk inc flu hosp
56,-1,0.01,0.6609056969644402,2024-03-23,2024-03-23,quantile,wk inc flu hosp
72,-1,0.01,28.535637581280625,2024-03-23,2024-03-23,quantile,wk inc flu hosp
US,-1,0.01,4251.798071837584,2024-03-23,2024-03-23,quantile,wk inc flu hosp
01,-1,0.025,34.52699791340065,2024-03-23,2024-03-23,quantile,wk inc flu hosp
02,-1,0.025,1.158824279819786,2024-03-23,2024-03-23,quantile,wk inc flu hosp
04,-1,0.025,68.90245653056888,2024-03-23,2024-03-23,quantile,wk inc flu hosp
05,-1,0.025,99.15291635357467,2024-03-23,2024-03-23,quantile,wk inc flu hosp
06,-1,0.025,68.00986849052977,2024-03-23,2024-03-23,quantile,wk inc flu hosp
08,-1,0.025,47.12246838171634,2024-03-23,2024-03-23,quantile,wk inc flu hosp
09,-1,0.025,36.506913711789714,2024-03-23,2024-03-23,quantile,wk inc flu hosp
10,-1,0.025,4.302404783928764,2024-03-23,2024-03-23,quantile,wk inc flu hosp
11,-1,0.025,3.6873203051918844,2024-03-23,2024-03-23,quantile,wk inc flu hosp
12,-1,0.025,315.076345780854,2024-03-23,2024-03-23,quantile,wk inc flu hosp
13,-1,0.025,35.628721932181,2024-03-23,2024-03-23,quantile,wk inc flu hosp
15,-1,0.025,2.8910775893882534,2024-03-23,2024-03-23,quantile,wk inc flu hosp
16,-1,0.025,26.172610525280835,2024-03-23,2024-03-23,quantile,wk inc flu hosp
17,-1,0.025,142.77301202013257,2024-03-23,2024-03-23,quantile,wk inc flu hosp
18,-1,0.025,136.215447056723,2024-03-23,2024-03-23,quantile,wk inc flu hosp
19,-1,0.025,59.371032049075744,2024-03-23,2024-03-23,quantile,wk inc flu hosp
20,-1,0.025,42.65979143171038,2024-03-23,2024-03-23,quantile,wk inc flu hosp
21,-1,0.025,55.16180539038299,2024-03-23,2024-03-23,quantile,wk inc flu hosp
22,-1,0.025,14.78193057054678,2024-03-23,2024-03-23,quantile,wk inc flu hosp
23,-1,0.025,10.312728428741153,2024-03-23,2024-03-23,quantile,wk inc flu hosp
24,-1,0.025,59.119503217690664,2024-03-23,2024-03-23,quantile,wk inc flu hosp
25,-1,0.025,154.94875689360646,2024-03-23,2024-03-23,quantile,wk inc flu hosp
26,-1,0.025,221.73303774373565,2024-03-23,2024-03-23,quantile,wk inc flu hosp
27,-1,0.025,93.81303578750516,2024-03-23,2024-03-23,quantile,wk inc flu hosp
28,-1,0.025,26.13628572191211,2024-03-23,2024-03-23,quantile,wk inc flu hosp
29,-1,0.025,185.03809199891288,2024-03-23,2024-03-23,quantile,wk inc flu hosp
30,-1,0.025,8.362451226948528,2024-03-23,2024-03-23,quantile,wk inc flu hosp
31,-1,0.025,35.052816307326104,2024-03-23,2024-03-23,quantile,wk inc flu hosp
32,-1,0.025,13.821647647540788,2024-03-23,2024-03-23,quantile,wk inc flu hosp
