location,horizon,output_type_id,value,target_end_date,reference_date,output_type,target
01,-1,0.01,21.525633193989716,2024-04-06,2024-04-06,quantile,wk inc flu hosp
02,-1,0.01,1.0356064776251714,2024-04-06,2024-04-06,quantile,wk inc flu hosp
04,-1,0.01,31.13804233031001,2024-04-06,2024-04-06,quantile,wk inc flu hosp
05,-1,0.01,23.72666827219061,2024-04-06,2024-04-06,quantile,wk inc flu hosp
06,-1,0.01,55.099601483412236,2024-04-06,2024-04-06,quantile,wk inc flu hosp
08,-1,0.01,27.954703513004436,2024-04-06,2024-04-06,quantile,wk inc flu hosp
09,-1,0.01,35.52189578857435,2024-04-06,2024-04-06,quantile,wk inc flu hosp
10,-1,0.01,1.6273323089287828,2024-04-06,2024-04-06,quantile,wk inc flu hosp
11,-1,0.01,3.222973529629488,2024-04-06,2024-04-06,quantile,wk inc flu hosp
12,-1,0.01,223.30982743422692,2024-04-06,2024-04-06,quantile,wk inc flu hosp
13,-1,0.01,14.185276273591358,2024-04-06,2024-04-06,quantile,wk inc flu hosp
15,-1,0.01,0.0,2024-04-06,2024-04-06,quantile,wk inc flu hosp
16,-1,0.01,12.335747596405202,2024-04-06,2024-04-06,quantile,wk inc flu hosp
17,-1,0.01,83.7399478518996,2024-04-06,2024-04-06,quantile,wk inc flu hosp
18,-1,0.01,68.38074953247458,2024-04-06,2024-04-06,quantile,wk inc flu hosp
19,-1,0.01,34.125758029494996,2024-04-06,2024-04-06,quantile,wk inc flu hosp
20,-1,0.01,20.51568125052002,2024-04-06,2024-04-06,quantile,wk inc flu hosp
21,-1,0.01,41.286214579427245,2024-04-06,2024-04-06,quantile,wk inc flu hosp
22,-1,0.01,18.377342121138096,2024-04-06,2024-04-06,quantile,wk inc flu hosp
23,-1,0.01,5.048031797942162,2024-04-06,2024-04-06,quantile,wk inc flu hosp
24,-1,0.01,27.801030030007702,2024-04-06,2024-04-06,quantile,wk inc flu hosp
