location,horizon,output_type_id,value,target_end_date,reference_date,output_type,target
01,-1,0.01,6.278362111230583,2024-04-13,2024-04-13,quantile,wk inc flu hosp
02,-1,0.01,0.0,2024-04-13,2024-04-13,quantile,wk inc flu hosp
04,-1,0.01,23.000388856072846,2024-04-13,2024-04-13,quantile,wk inc flu hosp
05,-1,0.01,19.19629269396169,2024-04-13,2024-04-13,quantile,wk inc flu hosp
06,-1,0.01,31.187947748938104,2024-04-13,2024-04-13,quantile,wk inc flu hosp
08,-1,0.01,14.423010234024002,2024-04-13,2024-04-13,quantile,wk inc flu hosp
09,-1,0.01,35.97589977199376,2024-04-13,2024-04-13,quantile,wk inc flu hosp
10,-1,0.01,3.951160494072369,2024-04-13,2024-04-13,quantile,wk inc flu hosp
11,-1,0.01,6.463380439045297,2024-04-13,2024-04-13,quantile,wk inc flu hosp
12,-1,0.01,158.05387839422534,2024-04-13,2024-04-13,quantile,wk inc flu hosp
13,-1,0.01,12.206571498482717,2024-04-13,2024-04-13,quantile,wk inc flu hosp
15,-1,0.01,0.0,2024-04-13,2024-04-13,quantile,wk inc flu hosp
16,-1,0.01,5.503321962607199,2024-04-13,2024-04-13,quantile,wk inc flu hosp
17,-1,0.01,76.90695158458672,2024-04-13,2024-04-13,quantile,wk inc flu hosp
18,-1,0.01,73.2684865314297,2024-04-13,2024-04-13,quantile,wk inc flu hosp
19,-1,0.01,34.71909782997572,2024-04-13,2024-04-13,quantile,wk inc flu hosp
20,-1,0.01,7.737854579071271,2024-04-13,2024-04-13,quantile,wk inc flu hosp
21,-1,0.01,35.61020379150462,2024-04-13,2024-04-13,quantile,wk inc flu hosp
22,-1,0.01,9.053139786408789,2024-04-13,2024-04-13,quantile,wk inc flu hosp
23,-1,0.01,6.621080616906316,2024-04-13,2024-04-13,quantile,wk inc flu hosp
24,-1,0.01,42.32525849480878,2024-04-13,2024-04-13,quantile,wk inc flu hosp
25,-1,0.01,108.97490156246299,2024-04-13,2024-04-13,quantile,wk inc flu hosp
26,-1,0.01,204.31993487835345,2024-04-13,2024-04-13,quantile,wk inc flu hosp
27,-1,0.01,55.359790643146866,2024-04-13,2024-04-13,quantile,wk inc flu hosp
28,-1,0.01,27.50567799928474,2024-04-13,2024-04-13,quantile,wk inc flu hosp
29,-1,0.01,58.731282411671586,2024-04-13,2024-04-13,quantile,wk inc flu hosp
30,-1,0.01,0.0,2024-04-13,2024-04-13,quantile,wk inc flu hosp
31,-1,0.01,18.47260628968423,2024-04-13,2024-04-13,quantile,wk inc flu hosp
32,-1,0.01,11.173949201061616,2024-04-13,2024-04-13,quantile,wk inc flu hosp
33,-1,0.01,2.108099368312706,2024-04-13,2024-04-13,quantile,wk inc flu hosp
34,-1,0.01,73.54288033168694,2024-04-13,2024-04-13,quantile,wk inc flu hosp
35,-1,0.01,13.31399624384417,2024-04-13,2024-04-13,quantile,wk inc flu hosp
36,-1,0.01,254.54798022587758,2024-04-13,2024-04-13,quantile,wk inc flu hosp
37,-1,0.01,23.089089854527163,2024-04-13,2024-04-13,quantile,wk inc flu hosp
38,-1,0.01,1.644612304727923,2024-04-13,2024-04-13,quantile,wk inc flu hosp
39,-1,0.01,143.17628329944327,2024-04-13,2024-04-13,quantile,wk inc flu hosp
40,-1,0.01,15.628620120173498,2024-04-13,2024-04-13,quantile,wk inc flu hosp
41,-1,0.01,8.533123531114889,2024-04-13,2024-04-13,quantile,wk inc flu hosp
42,-1,0.01,120.76272318552402,2024-04-13,2024-04-13,quantile,wk inc flu hosp
44,-1,0.01,3.2206400548378693,2024-04-13,2024-04-13,quantile,wk inc flu hosp
45,-1,0.01,11.231053055571154,2024-04-13,2024-04-13,quantile,wk inc flu hosp
46,-1,0.01,10.80091271537303,2024-04-13,2024-04-13,quantile,wk inc flu hosp
47,-1,0.01,40.30752428952136,2024-04-13,2024-04-13,quantile,wk inc flu hosp
48,-1,0.01,118.88043469138984,2024-04-13,2024-04-13,quantile,wk inc flu hosp
49,-1,0.01,0.0,2024-04-13,2024-04-13,quantile,wk inc flu hosp
50,-1,0.01,1.0280935123373738,2024-04-13,2024-04-13,quantile,wk inc flu hosp
51,-1,0.01,80.35918624971592,2024-04-13,2024-04-13,quantile,wk inc flu hosp
53,-1,0.01,4.422560236998731,2024-04-13,2024-04-13,quantile,wk inc flu hosp
54,-1,0.01,21.21245370206187,2024-04-13,2024-04-13,quantile,wk inc flu hosp
55,-1,0.01,58.36588723054667,2024-04-13,2024-04-13,quantile,wk inc flu hosp
56,-1,0.01,0.0,2024-04-13,2024-04-13,quantile,wk inc flu hosp
72,-1,0.01,12.958279996868857,2024-04-13,2024-04-13,quantile,wk inc flu hosp
US,-1,0.01,2849.0840893610543,2024-04-13,2024-04-13,quantile,wk inc flu hosp
01,-1,0.025,9.031352787915646,2024-04-13,2024-04-13,quantile,wk inc flu hosp
02,-1,0.025,0.0,2024-04-13,2024-04-13,quantile,wk inc flu hosp
04,-1,0.025,32.4834313206014,2024-04-13,2024-04-13,quantile,wk inc flu hosp
05,-1,0.025,22.041184519807867,2024-04-13,2024-04-13,quantile,wk inc flu hosp
06,-1,0.025,40.19418020985991,2024-04-13,2024-04-13,quantile,wk inc flu hosp
08,-1,0.025,17.491783732771243,2024-04-13,2024-04-13,quantile,wk inc flu hosp
09,-1,0.025,40.96153776126018,2024-04-13,2024-04-13,quantile,wk inc flu hosp
10,-1,0.025,5.418431840070853,2024-04-13,2024-04-13,quantile,wk inc flu hosp
11,-1,0.025,8.87702823856807,2024-04-13,2024-04-13,quantile,wk inc flu hosp
12,-1,0.025,170.162084506759,2024-04-13,2024-04-13,quantile,wk inc flu hosp
13,-1,0.025,18.032816270492606,2024-04-13,2024-04-13,quantile,wk inc flu hosp
15,-1,0.025,0.5424202686177615,2024-04-13,2024-04-13,quantile,wk inc flu hosp
16,-1,0.025,7.253410930033886,2024-04-13,2024-04-13,quantile,wk inc flu hosp
17,-1,0.025,90.27316745751685,2024-04-13,2024-04-13,quantile,wk inc flu hosp
18,-1,0.025,83.2815401864973,2024-04-13,2024-04-13,quantile,wk inc flu hosp
19,-1,0.025,38.00443068913255,2024-04-13,2024-04-13,quantile,wk inc flu hosp
20,-1,0.025,9.704288886711717,2024-04-13,2024-04-13,quantile,wk inc flu hosp
21,-1,0.025,43.57215182763492,2024-04-13,2024-04-13,quantile,wk inc flu hosp
