location,horizon,output_type_id,value,target_end_date,reference_date,output_type,target
01,-1,0.01,35.98179319314448,2024-02-10,2024-02-10,quantile,wk inc flu hosp
02,-1,0.01,0.0,2024-02-10,2024-02-10,quantile,wk inc flu hosp
04,-1,0.01,132.12168059558093,2024-02-10,2024-02-10,quantile,wk inc flu hosp
05,-1,0.01,132.014320377275,2024-02-10,2024-02-10,quantile,wk inc flu hosp
06,-1,0.01,228.01749741398376,2024-02-10,2024-02-10,quantile,wk inc flu hosp
08,-1,0.01,108.72959503700378,2024-02-10,2024-02-10,quantile,wk inc flu hosp
09,-1,0.01,40.03665870956374,2024-02-10,2024-02-10,quantile,wk inc flu hosp
10,-1,0.01,4.148960217042734,2024-02-10,2024-02-10,quantile,wk inc flu hosp
11,-1,0.01,7.002779030316353,2024-02-10,2024-02-10,quantile,wk inc flu hosp
12,-1,0.01,406.25148929070286,2024-02-10,2024-02-10,quantile,wk inc flu hosp
13,-1,0.01,184.7878015088991,2024-02-10,2024-02-10,quantile,wk inc flu hosp
15,-1,0.01,0.0,2024-02-10,2024-02-10,quantile,wk inc flu hosp
16,-1,0.01,26.105085136954198,2024-02-10,2024-02-10,quantile,wk inc flu hosp
17,-1,0.01,140.68136074000762,2024-02-10,2024-02-10,quantile,wk inc flu hosp
18,-1,0.01,253.2865543483162,2024-02-10,2024-02-10,quantile,wk inc flu hosp
19,-1,0.01,58.59497464976743,2024-02-10,2024-02-10,quantile,wk inc flu hosp
20,-1,0.01,58.73786833818688,2024-02-10,2024-02-10,quantile,wk inc flu hosp
21,-1,0.01,91.37422200144685,2024-02-10,2024-02-10,quantile,wk inc flu hosp
22,-1,0.01,58.5777278094351,2024-02-10,2024-02-10,quantile,wk inc flu hosp
23,-1,0.01,35.054281757215364,2024-02-10,2024-02-10,quantile,wk inc flu hosp
24,-1,0.01,40.80021472986178,2024-02-10,2024-02-10,quantile,wk inc flu hosp
25,-1,0.01,278.74591658089,2024-02-10,2024-02-10,quantile,wk inc flu hosp
26,-1,0.01,293.46636298910175,2024-02-10,2024-02-10,quantile,wk inc flu hosp
27,-1,0.01,83.5283154178365,2024-02-10,2024-02-10,quantile,wk inc flu hosp
28,-1,0.01,56.30514238736045,2024-02-10,2024-02-10,quantile,wk inc flu hosp
29,-1,0.01,172.47319591146535,2024-02-10,2024-02-10,quantile,wk inc flu hosp
30,-1,0.01,36.09477692149343,2024-02-10,2024-02-10,quantile,wk inc flu hosp
31,-1,0.01,16.27577153061003,2024-02-10,2024-02-10,quantile,wk inc flu hosp
32,-1,0.01,22.213072794724294,2024-02-10,2024-02-10,quantile,wk inc flu hosp
33,-1,0.01,15.445565902639057,2024-02-10,2024-02-10,quantile,wk inc flu hosp
34,-1,0.01,158.772464025084,2024-02-10,2024-02-10,quantile,wk inc flu hosp
35,-1,0.01,23.453784240914555,2024-02-10,2024-02-10,quantile,wk inc flu hosp
36,-1,0.01,388.68577583666166,2024-02-10,2024-02-10,quantile,wk inc flu hosp
37,-1,0.01,120.32296019078552,2024-02-10,2024-02-10,quantile,wk inc flu hosp
38,-1,0.01,9.808309332951744,2024-02-10,2024-02-10,quantile,wk inc flu hosp
39,-1,0.01,320.05233905039654,2024-02-10,2024-02-10,quantile,wk inc flu hosp
40,-1,0.01,232.85445379210643,2024-02-10,2024-02-10,quantile,wk inc flu hosp
41,-1,0.01,32.21379352827068,2024-02-10,2024-02-10,quantile,wk inc flu hosp
42,-1,0.01,254.39386593472145,2024-02-10,2024-02-10,quantile,wk inc flu hosp
44,-1,0.01,1.2619466044685665,2024-02-10,2024-02-10,quantile,wk inc flu hosp
45,-1,0.01,80.4510857383785,2024-02-10,2024-02-10,quantile,wk inc flu hosp
46,-1,0.01,5.251990611739179,2024-02-10,2024-02-10,quantile,wk inc flu hosp
47,-1,0.01,96.27530450142959,2024-02-10,2024-02-10,quantile,wk inc flu hosp
48,-1,0.01,885.1395032428884,2024-02-10,2024-02-10,quantile,wk inc flu hosp
49,-1,0.01,3.2485459447026392,2024-02-10,2024-02-10,quantile,wk inc flu hosp
50,-1,0.01,3.914812527685246,2024-02-10,2024-02-10,quantile,wk inc flu hosp
51,-1,0.01,83.63428699310955,2024-02-10,2024-02-10,quantile,wk inc flu hosp
53,-1,0.01,40.83831162109558,2024-02-10,2024-02-10,quantile,wk inc flu hosp
54,-1,0.01,51.74882459692549,2024-02-10,2024-02-10,quantile,wk inc flu hosp
55,-1,0.01,99.90422132381944,2024-02-10,2024-02-10,quantile,wk inc flu hosp
56,-1,0.01,10.436319508773789,2024-02-10,2024-02-10,quantile,wk inc flu hosp
72,-1,0.01,7.421714777346652,2024-02-10,2024-02-10,quantile,wk inc flu hosp
US,-1,0.01,7208.860276165341,2024-02-10,2024-02-10,quantile,wk inc flu hosp
01,-1,0.025,42.84941635196381,2024-02-10,2024-02-10,quantile,wk inc flu hosp
02,-1,0.025,0.0,2024-02-10,2024-02-10,quantile,wk inc flu hosp
04,-1,0.025,154.62818437781678,2024-02-10,2024-02-10,quantile,wk inc flu hosp
05,-1,0.025,141.45658717189252,2024-02-10,2024-02-10,quantile,wk inc flu hosp
06,-1,0.025,247.96385676573874,2024-02-10,2024-02-10,quantile,wk inc flu hosp
08,-1,0.025,112.57131526366297,2024-02-10,2024-02-10,quantile,wk inc flu hosp
09,-1,0.025,45.33072081089282,2024-02-10,2024-02-10,quantile,wk inc flu hosp
10,-1,0.025,5.1319728079535105,2024-02-10,2024-02-10,quantile,wk inc flu hosp
11,-1,0.025,9.585166835265735,2024-02-10,2024-02-10,quantile,wk inc flu hosp
12,-1,0.025,428.6326318995602,2024-02-10,2024-02-10,quantile,wk inc flu hosp
13,-1,0.025,198.7349395941786,2024-02-10,2024-02-10,quantile,wk inc flu hosp
15,-1,0.025,0.0,2024-02-10,2024-02-10,quantile,wk inc flu hosp
16,-1,0.025,29.437113055828192,2024-02-10,2024-02-10,quantile,wk inc flu hosp
17,-1,0.025,160.9285218047874,2024-02-10,2024-02-10,quantile,wk inc flu hosp
18,-1,0.025,272.374533304997,2024-02-10,2024-02-10,quantile,wk inc flu hosp
19,-1,0.025,64.4750498240554,2024-02-10,2024-02-10,quantile,wk inc flu hosp
20,-1,0.025,66.17147161182844,2024-02-10,2024-02-10,quantile,wk inc flu hosp
21,-1,0.025,106.83783893399229,2024-02-10,2024-02-10,quantile,wk inc flu hosp
22,-1,0.025,64.49500579404113,2024-02-10,2024-02-10,quantile,wk inc flu hosp
23,-1,0.025,38.45127996741522,2024-02-10,2024-02-10,quantile,wk inc flu hosp
24,-1,0.025,48.40213971614426,2024-02-10,2024-02-10,quantile,wk inc flu hosp
25,-1,0.025,304.08190602589946,2024-02-10,2024-02-10,quantile,wk inc flu hosp
26,-1,0.025,315.07905642091106,2024-02-10,2024-02-10,quantile,wk inc flu hosp
27,-1,0.025,90.77181696816457,2024-02-10,2024-02-10,quantile,wk inc flu hosp
28,-1,0.025,62.15779425405102,2024-02-10,2024-02-10,quantile,wk inc flu hosp
29,-1,0.025,189.89025487305895,2024-02-10,2024-02-10,quantile,wk inc flu hosp
30,-1,0.025,38.92004401006439,2024-02-10,2024-02-10,quantile,wk inc flu hosp
31,-1,0.025,19.148879241027764,2024-02-10,2024-02-10,quantile,wk inc flu hosp
32,-1,0.025,26.338936788953315,2024-02-10,2024-02-10,quantile,wk inc flu hosp
33,-1,0.025,19.044879706216026,2024-02-10,2024-02-10,quantile,wk inc flu hosp
34,-1,0.025,183.61541087521138,2024-02-10,2024-02-10,quantile,wk inc flu hosp
35,-1,0.025,26.47626142289113,2024-02-10,2024-02-10,quantile,wk inc flu hosp
36,-1,0.025,427.3599040820198,2024-02-10,2024-02-10,quantile,wk inc flu hosp
37,-1,0.025,131.31185133144996,2024-02-10,2024-02-10,quantile,wk inc flu hosp
38,-1,0.025,12.799035605290168,2024-02-10,2024-02-10,quantile,wk inc flu hosp
39,-1,0.025,340.9931121017694,2024-02-10,2024-02-10,quantile,wk inc flu hosp
40,-1,0.025,257.16025358588314,2024-02-10,2024-02-10,quantile,wk inc flu hosp
41,-1,0.025,37.844778653099006,2024-02-10,2024-02-10,quantile,wk inc flu hosp
42,-1,0.025,290.74123813747093,2024-02-10,2024-02-10,quantile,wk inc flu hosp
44,-1,0.025,2.42681741717254,2024-02-10,2024-02-10,quantile,wk inc flu hosp
45,-1,0.025,90.86557268630439,2024-02-10,2024-02-10,quantile,wk inc flu hosp
46,-1,0.025,7.108156444269276,2024-02-10,2024-02-10,quantile,wk inc flu hosp
47,-1,0.025,103.17895944602499,2024-02-10,2024-02-10,quantile,wk inc flu hosp
48,-1,0.025,918.6169294272471,2024-02-10,2024-02-10,quantile,wk inc flu hosp
49,-1,0.025,4.898880205971776,2024-02-10,2024-02-10,quantile,wk inc flu hosp
50,-1,0.025,4.905627011682101,2024-02-10,2024-02-10,quantile,wk inc flu hosp
51,-1,0.025,89.17303724390938,2024-02-10,2024-02-10,quantile,wk inc flu hosp
53,-1,0.025,47.00917514239816,2024-02-10,2024-02-10,quantile,wk inc flu hosp
54,-1,0.025,59.684751350035484,2024-02-10,2024-02-10,quantile,wk inc flu hosp
55,-1,0.025,111.09674273799791,2024-02-10,2024-02-10,quantile,wk inc flu hosp
56,-1,0.025,14.041305577514168,2024-02-10,2024-02-10,quantile,wk inc flu hosp
72,-1,0.025,10.435329213571212,2024-02-10,2024-02-10,quantile,wk inc flu hosp
US,-1,0.025,7457.240637411268,2024-02-10,2024-02-10,quantile,wk inc flu hosp
01,-1,0.05,48.92693203900714,2024-02-10,2024-02-10,quantile,wk inc flu hosp
02,-1,0.05,0.7246513049505995,2024-02-10,2024-02-10,quantile,wk inc flu hosp
04,-1,0.05,168.56893430561502,2024-02-10,2024-02-10,quantile,wk inc flu hosp
05,-1,0.05,153.85749520548205,2024-02-10,2024-02-10,quantile,wk inc flu hosp
06,-1,0.05,270.60512261069675,2024-02-10,2024-02-10,quantile,wk inc flu hosp
08,-1,0.05,120.71112037031723,2024-02-10,2024-02-10,quantile,wk inc flu hosp
09,-1,0.05,49.7299336418684,2024-02-10,2024-02-10,quantile,wk inc flu hosp
10,-1,0.05,6.594654853416543,2024-02-10,2024-02-10,quantile,wk inc flu hosp
11,-1,0.05,11.133477817654512,2024-02-10,2024-02-10,quantile,wk inc flu hosp
12,-1,0.05,452.36395745755317,2024-02-10,2024-02-10,quantile,wk inc flu hosp
13,-1,0.05,212.6024468282609,2024-02-10,2024-02-10,quantile,wk inc flu hosp
15,-1,0.05,0.0,2024-02-10,2024-02-10,quantile,wk inc flu hosp
16,-1,0.05,34.95373378611057,2024-02-10,2024-02-10,quantile,wk inc flu hosp
17,-1,0.05,176.2807493772784,2024-02-10,2024-02-10,quantile,wk inc flu hosp
18,-1,0.05,288.01980115307236,2024-02-10,2024-02-10,quantile,wk inc flu hosp
19,-1,0.05,68.8877332747394,2024-02-10,2024-02-10,quantile,wk inc flu hosp
20,-1,0.05,71.196130081949,2024-02-10,2024-02-10,quantile,wk inc flu hosp
21,-1,0.05,121.0484515384777,2024-02-10,2024-02-10,quantile,wk inc flu hosp
22,-1,0.05,71.98074377263566,2024-02-10,2024-02-10,quantile,wk inc flu hosp
23,-1,0.05,42.93636018916915,2024-02-10,2024-02-10,quantile,wk inc flu hosp
24,-1,0.05,53.05548896461227,2024-02-10,2024-02-10,quantile,wk inc flu hosp
25,-1,0.05,317.03189890685167,2024-02-10,2024-02-10,quantile,wk inc flu hosp
26,-1,0.05,336.40433966646987,2024-02-10,2024-02-10,quantile,wk inc flu hosp
27,-1,0.05,96.6285243932078,2024-02-10,2024-02-10,quantile,wk inc flu hosp
28,-1,0.05,67.53070705051952,2024-02-10,2024-02-10,quantile,wk inc flu hosp
29,-1,0.05,208.32240900798016,2024-02-10,2024-02-10,quantile,wk inc flu hosp
30,-1,0.05,42.653021285261744,2024-02-10,2024-02-10,quantile,wk inc flu hosp
31,-1,0.05,22.436139529279295,2024-02-10,2024-02-10,quantile,wk inc flu hosp
32,-1,0.05,29.13414135357047,2024-02-10,2024-02-10,quantile,wk inc flu hosp
33,-1,0.05,21.825627074761222,2024-02-10,2024-02-10,quantile,wk inc flu hosp
34,-1,0.05,200.7096259694577,2024-02-10,2024-02-10,quantile,wk inc flu hosp
35,-1,0.05,30.512659027681554,2024-02-10,2024-02-10,quantile,wk inc flu hosp
36,-1,0.05,449.076048510371,2024-02-10,2024-02-10,quantile,wk inc flu hosp
37,-1,0.05,143.42435766056653,2024-02-10,2024-02-10,quantile,wk inc flu hosp
38,-1,0.05,14.728238454354731,2024-02-10,2024-02-10,quantile,wk inc flu hosp
39,-1,0.05,360.42271966535446,2024-02-10,2024-02-10,quantile,wk inc flu hosp
40,-1,0.05,279.03316471280186,2024-02-10,2024-02-10,quantile,wk inc flu hosp
41,-1,0.05,42.28249438575639,2024-02-10,2024-02-10,quantile,wk inc flu hosp
42,-1,0.05,308.12786458982305,2024-02-10,2024-02-10,quantile,wk inc flu hosp
44,-1,0.05,3.9095130215674825,2024-02-10,2024-02-10,quantile,wk inc flu hosp
45,-1,0.05,100.46431003131798,2024-02-10,2024-02-10,quantile,wk inc flu hosp
46,-1,0.05,8.706562018436879,2024-02-10,2024-02-10,quantile,wk inc flu hosp
47,-1,0.05,116.37032614905225,2024-02-10,2024-02-10,quantile,wk inc flu hosp
48,-1,0.05,959.1622788015244,2024-02-10,2024-02-10,quantile,wk inc flu hosp
49,-1,0.05,6.39309989873099,2024-02-10,2024-02-10,quantile,wk inc flu hosp
50,-1,0.05,5.949232347404888,2024-02-10,2024-02-10,quantile,wk inc flu hosp
51,-1,0.05,97.11219818547201,2024-02-10,2024-02-10,quantile,wk inc flu hosp
53,-1,0.05,52.22067059923366,2024-02-10,2024-02-10,quantile,wk inc flu hosp
54,-1,0.05,66.00667099302129,2024-02-10,2024-02-10,quantile,wk inc flu hosp
55,-1,0.05,120.3798595795137,2024-02-10,2024-02-10,quantile,wk inc flu hosp
56,-1,0.05,16.669377968446636,2024-02-10,2024-02-10,quantile,wk inc flu hosp
72,-1,0.05,12.360189632553706,2024-02-10,2024-02-10,quantile,wk inc flu hosp
US,-1,0.05,7786.730780108832,2024-02-10,2024-02-10,quantile,wk inc flu hosp
01,-1,0.1,57.234728991002136,2024-02-10,2024-02-10,quantile,wk inc flu hosp
02,-1,0.1,1.66554617740903,2024-02-10,2024-02-10,quantile,wk inc flu hosp
04,-1,0.1,185.31840907490908,2024-02-10,2024-02-10,quantile,wk inc flu hosp
05,-1,0.1,167.32049508233524,2024-02-10,2024-02-10,quantile,wk inc flu hosp
06,-1,0.1,301.10815046813786,2024-02-10,2024-02-10,quantile,wk inc flu hosp
08,-1,0.1,131.7185592557192,2024-02-10,2024-02-10,quantile,wk inc flu hosp
09,-1,0.1,57.393312439191796,2024-02-10,2024-02-10,quantile,wk inc flu hosp
10,-1,0.1,9.053067359697685,2024-02-10,2024-02-10,quantile,wk inc flu hosp
11,-1,0.1,13.265745499492576,2024-02-10,2024-02-10,quantile,wk inc flu hosp
12,-1,0.1,479.57264403358596,2024-02-10,2024-02-10,quantile,wk inc flu hosp
13,-1,0.1,229.34756812735776,2024-02-10,2024-02-10,quantile,wk inc flu hosp
15,-1,0.1,0.0,2024-02-10,2024-02-10,quantile,wk inc flu hosp
16,-1,0.1,41.43693832213879,2024-02-10,2024-02-10,quantile,wk inc flu hosp
17,-1,0.1,191.33815248371687,2024-02-10,2024-02-10,quantile,wk inc flu hosp
18,-1,0.1,309.2663263416274,2024-02-10,2024-02-10,quantile,wk inc flu hosp
19,-1,0.1,76.45207970994082,2024-02-10,2024-02-10,quantile,wk inc flu hosp
20,-1,0.1,78.10038360404076,2024-02-10,2024-02-10,quantile,wk inc flu hosp
21,-1,0.1,138.82002883764486,2024-02-10,2024-02-10,quantile,wk inc flu hosp
22,-1,0.1,80.64035648419583,2024-02-10,2024-02-10,quantile,wk inc flu hosp
23,-1,0.1,48.435837167953196,2024-02-10,2024-02-10,quantile,wk inc flu hosp
24,-1,0.1,59.368620303984365,2024-02-10,2024-02-10,quantile,wk inc flu hosp
25,-1,0.1,343.4843610829303,2024-02-10,2024-02-10,quantile,wk inc flu hosp
26,-1,0.1,367.62675354888387,2024-02-10,2024-02-10,quantile,wk inc flu hosp
27,-1,0.1,106.76782065336474,2024-02-10,2024-02-10,quantile,wk inc flu hosp
28,-1,0.1,75.15321701048288,2024-02-10,2024-02-10,quantile,wk inc flu hosp
29,-1,0.1,223.2539562300873,2024-02-10,2024-02-10,quantile,wk inc flu hosp
30,-1,0.1,48.52767525602779,2024-02-10,2024-02-10,quantile,wk inc flu hosp
31,-1,0.1,26.86371018613904,2024-02-10,2024-02-10,quantile,wk inc flu hosp
32,-1,0.1,33.88171041991864,2024-02-10,2024-02-10,quantile,wk inc flu hosp
33,-1,0.1,25.95272339394938,2024-02-10,2024-02-10,quantile,wk inc flu hosp
34,-1,0.1,220.05289005150038,2024-02-10,2024-02-10,quantile,wk inc flu hosp
35,-1,0.1,35.82621737000998,2024-02-10,2024-02-10,quantile,wk inc flu hosp
36,-1,0.1,481.1649405639419,2024-02-10,2024-02-10,quantile,wk inc flu hosp
37,-1,0.1,159.84774782740132,2024-02-10,2024-02-10,quantile,wk inc flu hosp
38,-1,0.1,17.79199996422489,2024-02-10,2024-02-10,quantile,wk inc flu hosp
39,-1,0.1,389.724772735591,2024-02-10,2024-02-10,quantile,wk inc flu hosp
40,-1,0.1,299.0218597241006,2024-02-10,2024-02-10,quantile,wk inc flu hosp
41,-1,0.1,48.12182625554755,2024-02-10,2024-02-10,quantile,wk inc flu hosp
42,-1,0.1,330.55043067689246,2024-02-10,2024-02-10,quantile,wk inc flu hosp
44,-1,0.1,5.329115877431758,2024-02-10,2024-02-10,quantile,wk inc flu hosp
45,-1,0.1,110.71427044253979,2024-02-10,2024-02-10,quantile,wk inc flu hosp
46,-1,0.1,11.130942522824856,2024-02-10,2024-02-10,quantile,wk inc flu hosp
47,-1,0.1,133.5548949742117,2024-02-10,2024-02-10,quantile,wk inc flu hosp
48,-1,0.1,1023.1647991758721,2024-02-10,2024-02-10,quantile,wk inc flu hosp
49,-1,0.1,8.49449646321782,2024-02-10,2024-02-10,quantile,wk inc flu hosp
50,-1,0.1,7.410979342466147,2024-02-10,2024-02-10,quantile,wk inc flu hosp
51,-1,0.1,109.6208153701206,2024-02-10,2024-02-10,quantile,wk inc flu hosp
53,-1,0.1,59.92470123651839,2024-02-10,2024-02-10,quantile,wk inc flu hosp
54,-1,0.1,75.80096357218171,2024-02-10,2024-02-10,quantile,wk inc flu hosp
55,-1,0.1,130.97130676965506,2024-02-10,2024-02-10,quantile,wk inc flu hosp
56,-1,0.1,20.311283692662037,2024-02-10,2024-02-10,quantile,wk inc flu hosp
72,-1,0.1,15.564073828661659,2024-02-10,2024-02-10,quantile,wk inc flu hosp
US,-1,0.1,8255.440500757697,2024-02-10,2024-02-10,quantile,wk inc flu hosp
01,-1,0.15,61.965996807535376,2024-02-10,2024-02-10,quantile,wk inc flu hosp
02,-1,0.15,2.4599040581013627,2024-02-10,2024-02-10,quantile,wk inc flu hosp
04,-1,0.15,200.14090802737832,2024-02-10,2024-02-10,quantile,wk inc flu hosp
05,-1,0.15,177.4000072850789,2024-02-10,2024-02-10,quantile,wk inc flu hosp
06,-1,0.15,323.56330389515654,2024-02-10,2024-02-10,quantile,wk inc flu hosp
08,-1,0.15,137.85371100610533,2024-02-10,2024-02-10,quantile,wk inc flu hosp
09,-1,0.15,62.91685803319526,2024-02-10,2024-02-10,quantile,wk inc flu hosp
10,-1,0.15,10.628073135147542,2024-02-10,2024-02-10,quantile,wk inc flu hosp
11,-1,0.15,14.940304340641886,2024-02-10,2024-02-10,quantile,wk inc flu hosp
12,-1,0.15,502.4722036843687,2024-02-10,2024-02-10,quantile,wk inc flu hosp
13,-1,0.15,241.47403133831259,2024-02-10,2024-02-10,quantile,wk inc flu hosp
15,-1,0.15,0.0,2024-02-10,2024-02-10,quantile,wk inc flu hosp
