location,horizon,output_type_id,value,target_end_date,reference_date,output_type,target
01,-1,0.01,32.543676003269084,2024-03-16,2024-03-16,quantile,wk inc flu hosp
02,-1,0.01,0.0,2024-03-16,2024-03-16,quantile,wk inc flu hosp
04,-1,0.01,36.31662820675395,2024-03-16,2024-03-16,quantile,wk inc flu hosp
05,-1,0.01,129.51798485138903,2024-03-16,2024-03-16,quantile,wk inc flu hosp
06,-1,0.01,47.10084439871225,2024-03-16,2024-03-16,quantile,wk inc flu hosp
08,-1,0.01,36.351662384645266,2024-03-16,2024-03-16,quantile,wk inc flu hosp
09,-1,0.01,70.79448678630796,2024-03-16,2024-03-16,quantile,wk inc flu hosp
10,-1,0.01,7.702223412773297,2024-03-16,2024-03-16,quantile,wk inc flu hosp
11,-1,0.01,12.150669789329772,2024-03-16,2024-03-16,quantile,wk inc flu hosp
12,-1,0.01,317.9482083839434,2024-03-16,2024-03-16,quantile,wk inc flu hosp
13,-1,0.01,60.34318769750011,2024-03-16,2024-03-16,quantile,wk inc flu hosp
15,-1,0.01,2.0230241282082275,2024-03-16,2024-03-16,quantile,wk inc flu hosp
16,-1,0.01,24.512715156601278,2024-03-16,2024-03-16,quantile,wk inc flu hosp
17,-1,0.01,122.63229034245838,2024-03-16,2024-03-16,quantile,wk inc flu hosp
18,-1,0.01,212.14889278816392,2024-03-16,2024-03-16,quantile,wk inc flu hosp
19,-1,0.01,88.53762923003738,2024-03-16,2024-03-16,quantile,wk inc flu hosp
20,-1,0.01,37.46744850778117,2024-03-16,2024-03-16,quantile,wk inc flu hosp
21,-1,0.01,65.91909394614922,2024-03-16,2024-03-16,quantile,wk inc flu hosp
22,-1,0.01,16.63174338573105,2024-03-16,2024-03-16,quantile,wk inc flu hosp
23,-1,0.01,14.720882261091491,2024-03-16,2024-03-16,quantile,wk inc flu hosp
24,-1,0.01,91.46587024783781,2024-03-16,2024-03-16,quantile,wk inc flu hosp
25,-1,0.01,211.52751317339386,2024-03-16,2024-03-16,quantile,wk inc flu hosp
26,-1,0.01,439.2813769382052,2024-03-16,2024-03-16,quantile,wk inc flu hosp
27,-1,0.01,98.32398772392357,2024-03-16,2024-03-16,quantile,wk inc flu hosp
28,-1,0.01,32.455071508409084,2024-03-16,2024-03-16,quantile,wk inc flu hosp
29,-1,0.01,233.1712468565333,2024-03-16,2024-03-16,quantile,wk inc flu hosp
30,-1,0.01,9.720253232886073,2024-03-16,2024-03-16,quantile,wk inc flu hosp
31,-1,0.01,41.65105640809759,2024-03-16,2024-03-16,quantile,wk inc flu hosp
32,-1,0.01,12.502718073090676,2024-03-16,2024-03-16,quantile,wk inc flu hosp
33,-1,0.01,10.324678944601438,2024-03-16,2024-03-16,quantile,wk inc flu hosp
34,-1,0.01,128.01400873187137,2024-03-16,2024-03-16,quantile,wk inc flu hosp
35,-1,0.01,35.875251076447384,2024-03-16,2024-03-16,quantile,wk inc flu hosp
36,-1,0.01,275.08719292083646,2024-03-16,2024-03-16,quantile,wk inc flu hosp
37,-1,0.01,53.09448826412912,2024-03-16,2024-03-16,quantile,wk inc flu hosp
38,-1,0.01,5.2714899956421295,2024-03-16,2024-03-16,quantile,wk inc flu hosp
39,-1,0.01,350.99517863331636,2024-03-16,2024-03-16,quantile,wk inc flu hosp
40,-1,0.01,76.988104370162,2024-03-16,2024-03-16,quantile,wk inc flu hosp
41,-1,0.01,33.05891698271057,2024-03-16,2024-03-16,quantile,wk inc flu hosp
42,-1,0.01,278.241573374005,2024-03-16,2024-03-16,quantile,wk inc flu hosp
44,-1,0.01,7.624184416217245,2024-03-16,2024-03-16,quantile,wk inc flu hosp
45,-1,0.01,42.54911908427546,2024-03-16,2024-03-16,quantile,wk inc flu hosp
46,-1,0.01,11.89854655903582,2024-03-16,2024-03-16,quantile,wk inc flu hosp
47,-1,0.01,71.27820455170533,2024-03-16,2024-03-16,quantile,wk inc flu hosp
48,-1,0.01,248.21169292010367,2024-03-16,2024-03-16,quantile,wk inc flu hosp
49,-1,0.01,1.2444608065906455,2024-03-16,2024-03-16,quantile,wk inc flu hosp
50,-1,0.01,9.071373732079401,2024-03-16,2024-03-16,quantile,wk inc flu hosp
51,-1,0.01,106.91391309177956,2024-03-16,2024-03-16,quantile,wk inc flu hosp
53,-1,0.01,13.782691643137866,2024-03-16,2024-03-16,quantile,wk inc flu hosp
54,-1,0.01,62.41089618977639,2024-03-16,2024-03-16,quantile,wk inc flu hosp
55,-1,0.01,105.38302488208627,2024-03-16,2024-03-16,quantile,wk inc flu hosp
56,-1,0.01,2.4651729322139637,2024-03-16,2024-03-16,quantile,wk inc flu hosp
72,-1,0.01,23.190991984709694,2024-03-16,2024-03-16,quantile,wk inc flu hosp
US,-1,0.01,5565.4198555307285,2024-03-16,2024-03-16,quantile,wk inc flu hosp
01,-1,0.025,41.97844610244236,2024-03-16,2024-03-16,quantile,wk inc flu hosp
02,-1,0.025,0.4006314960925533,2024-03-16,2024-03-16,quantile,wk inc flu hosp
04,-1,0.025,46.79724216526001,2024-03-16,2024-03-16,quantile,wk inc flu hosp
05,-1,0.025,141.54165591592326,2024-03-16,2024-03-16,quantile,wk inc flu hosp
06,-1,0.025,62.55695768853975,2024-03-16,2024-03-16,quantile,wk inc flu hosp
08,-1,0.025,39.699871280328225,2024-03-16,2024-03-16,quantile,wk inc flu hosp
09,-1,0.025,77.7963885467536,2024-03-16,2024-03-16,quantile,wk inc flu hosp
10,-1,0.025,9.833417291433063,2024-03-16,2024-03-16,quantile,wk inc flu hosp
11,-1,0.025,13.659867078497227,2024-03-16,2024-03-16,quantile,wk inc flu hosp
12,-1,0.025,339.99106274055964,2024-03-16,2024-03-16,quantile,wk inc flu hosp
13,-1,0.025,68.01750878063137,2024-03-16,2024-03-16,quantile,wk inc flu hosp
15,-1,0.025,3.019449285827175,2024-03-16,2024-03-16,quantile,wk inc flu hosp
16,-1,0.025,30.626441275666934,2024-03-16,2024-03-16,quantile,wk inc flu hosp
17,-1,0.025,138.32794577916624,2024-03-16,2024-03-16,quantile,wk inc flu hosp
18,-1,0.025,222.66025115219418,2024-03-16,2024-03-16,quantile,wk inc flu hosp
19,-1,0.025,97.31810090140733,2024-03-16,2024-03-16,quantile,wk inc flu hosp
20,-1,0.025,42.52204999354809,2024-03-16,2024-03-16,quantile,wk inc flu hosp
21,-1,0.025,79.39827432790406,2024-03-16,2024-03-16,quantile,wk inc flu hosp
22,-1,0.025,19.360400548358577,2024-03-16,2024-03-16,quantile,wk inc flu hosp
23,-1,0.025,19.377284204843356,2024-03-16,2024-03-16,quantile,wk inc flu hosp
24,-1,0.025,102.45772389785095,2024-03-16,2024-03-16,quantile,wk inc flu hosp
25,-1,0.025,226.59232365964365,2024-03-16,2024-03-16,quantile,wk inc flu hosp
26,-1,0.025,471.9907417117664,2024-03-16,2024-03-16,quantile,wk inc flu hosp
27,-1,0.025,105.47089380283542,2024-03-16,2024-03-16,quantile,wk inc flu hosp
28,-1,0.025,38.24610206819886,2024-03-16,2024-03-16,quantile,wk inc flu hosp
29,-1,0.025,247.95354419911658,2024-03-16,2024-03-16,quantile,wk inc flu hosp
30,-1,0.025,11.551074198000418,2024-03-16,2024-03-16,quantile,wk inc flu hosp
31,-1,0.025,47.6068636018102,2024-03-16,2024-03-16,quantile,wk inc flu hosp
32,-1,0.025,15.917405711514512,2024-03-16,2024-03-16,quantile,wk inc flu hosp
33,-1,0.025,12.582856105142868,2024-03-16,2024-03-16,quantile,wk inc flu hosp
34,-1,0.025,144.26049165613824,2024-03-16,2024-03-16,quantile,wk inc flu hosp
35,-1,0.025,43.81176716799223,2024-03-16,2024-03-16,quantile,wk inc flu hosp
36,-1,0.025,296.65466746080415,2024-03-16,2024-03-16,quantile,wk inc flu hosp
37,-1,0.025,60.10721271151637,2024-03-16,2024-03-16,quantile,wk inc flu hosp
38,-1,0.025,7.788839442273075,2024-03-16,2024-03-16,quantile,wk inc flu hosp
39,-1,0.025,371.9944572816454,2024-03-16,2024-03-16,quantile,wk inc flu hosp
40,-1,0.025,89.2198340175924,2024-03-16,2024-03-16,quantile,wk inc flu hosp
41,-1,0.025,36.92897561318391,2024-03-16,2024-03-16,quantile,wk inc flu hosp
42,-1,0.025,307.47653757395307,2024-03-16,2024-03-16,quantile,wk inc flu hosp
44,-1,0.025,8.996659744058697,2024-03-16,2024-03-16,quantile,wk inc flu hosp
45,-1,0.025,47.108057315684874,2024-03-16,2024-03-16,quantile,wk inc flu hosp
46,-1,0.025,15.12840868539386,2024-03-16,2024-03-16,quantile,wk inc flu hosp
