location,horizon,output_type_id,value,target_end_date,reference_date,output_type,target
01,-1,0.01,29.108995319894202,2024-03-16,2024-03-16,quantile,wk inc flu hosp
02,-1,0.01,0.0,2024-03-16,2024-03-16,quantile,wk inc flu hosp
04,-1,0.01,35.297099842156044,2024-03-16,2024-03-16,quantile,wk inc flu hosp
05,-1,0.01,121.9252365524374,2024-03-16,2024-03-16,quantile,wk inc flu hosp
06,-1,0.01,50.70245862953593,2024-03-16,2024-03-16,quantile,wk inc flu hosp
08,-1,0.01,26.02438494574395,2024-03-16,2024-03-16,quantile,wk inc flu hosp
09,-1,0.01,74.67108191744218,2024-03-16,2024-03-16,quantile,wk inc flu hosp
10,-1,0.01,9.526449754864604,2024-03-16,2024-03-16,quantile,wk inc flu hosp
11,-1,0.01,11.01190406344512,2024-03-16,2024-03-16,quantile,wk inc flu hosp
12,-1,0.01,322.3394301701424,2024-03-16,2024-03-16,quantile,wk inc flu hosp
13,-1,0.01,54.77763244350114,2024-03-16,2024-03-16,quantile,wk inc flu hosp
15,-1,0.01,0.12272111733194775,2024-03-16,2024-03-16,quantile,wk inc flu hosp
16,-1,0.01,26.415745418043123,2024-03-16,2024-03-16,quantile,wk inc flu hosp
17,-1,0.01,127.16226103642188,2024-03-16,2024-03-16,quantile,wk inc flu hosp
18,-1,0.01,188.1671451634928,2024-03-16,2024-03-16,quantile,wk inc flu hosp
19,-1,0.01,102.87630395937845,2024-03-16,2024-03-16,quantile,wk inc flu hosp
20,-1,0.01,34.35818064320883,2024-03-16,2024-03-16,quantile,wk inc flu hosp
21,-1,0.01,87.89456718391428,2024-03-16,2024-03-16,quantile,wk inc flu hosp
22,-1,0.01,16.881503000968245,2024-03-16,2024-03-16,quantile,wk inc flu hosp
23,-1,0.01,13.213070042403585,2024-03-16,2024-03-16,quantile,wk inc flu hosp
24,-1,0.01,101.24147223051835,2024-03-16,2024-03-16,quantile,wk inc flu hosp
25,-1,0.01,219.671619048062,2024-03-16,2024-03-16,quantile,wk inc flu hosp
26,-1,0.01,458.45938669886687,2024-03-16,2024-03-16,quantile,wk inc flu hosp
27,-1,0.01,112.64895545314953,2024-03-16,2024-03-16,quantile,wk inc flu hosp
28,-1,0.01,34.5888575607929,2024-03-16,2024-03-16,quantile,wk inc flu hosp
29,-1,0.01,228.3989928965119,2024-03-16,2024-03-16,quantile,wk inc flu hosp
30,-1,0.01,5.070965982365127,2024-03-16,2024-03-16,quantile,wk inc flu hosp
31,-1,0.01,44.6583644066509,2024-03-16,2024-03-16,quantile,wk inc flu hosp
32,-1,0.01,12.369008078900137,2024-03-16,2024-03-16,quantile,wk inc flu hosp
33,-1,0.01,7.28886956909203,2024-03-16,2024-03-16,quantile,wk inc flu hosp
34,-1,0.01,123.28511740711994,2024-03-16,2024-03-16,quantile,wk inc flu hosp
35,-1,0.01,38.48258478523459,2024-03-16,2024-03-16,quantile,wk inc flu hosp
36,-1,0.01,334.76059718980963,2024-03-16,2024-03-16,quantile,wk inc flu hosp
37,-1,0.01,47.64227482222181,2024-03-16,2024-03-16,quantile,wk inc flu hosp
38,-1,0.01,5.050570506496645,2024-03-16,2024-03-16,quantile,wk inc flu hosp
39,-1,0.01,342.31407238576867,2024-03-16,2024-03-16,quantile,wk inc flu hosp
