location,horizon,output_type_id,value,target_end_date,reference_date,output_type,target
01,-1,0.01,225.7531560671024,2024-01-13,2024-01-13,quantile,wk inc flu hosp
02,-1,0.01,0.0,2024-01-13,2024-01-13,quantile,wk inc flu hosp
04,-1,0.01,534.760466063403,2024-01-13,2024-01-13,quantile,wk inc flu hosp
05,-1,0.01,150.79517226431318,2024-01-13,2024-01-13,quantile,wk inc flu hosp
06,-1,0.01,700.1202731810365,2024-01-13,2024-01-13,quantile,wk inc flu hosp
08,-1,0.01,175.7654281503845,2024-01-13,2024-01-13,quantile,wk inc flu hosp
09,-1,0.01,91.6471890561822,2024-01-13,2024-01-13,quantile,wk inc flu hosp
10,-1,0.01,21.49741528162266,2024-01-13,2024-01-13,quantile,wk inc flu hosp
11,-1,0.01,20.205911992247806,2024-01-13,2024-01-13,quantile,wk inc flu hosp
12,-1,0.01,1009.0497571346469,2024-01-13,2024-01-13,quantile,wk inc flu hosp
13,-1,0.01,419.34116797668696,2024-01-13,2024-01-13,quantile,wk inc flu hosp
15,-1,0.01,13.23154325391415,2024-01-13,2024-01-13,quantile,wk inc flu hosp
16,-1,0.01,86.60807348137088,2024-01-13,2024-01-13,quantile,wk inc flu hosp
17,-1,0.01,265.65172864879315,2024-01-13,2024-01-13,quantile,wk inc flu hosp
18,-1,0.01,283.54189191206257,2024-01-13,2024-01-13,quantile,wk inc flu hosp
19,-1,0.01,41.04285447805518,2024-01-13,2024-01-13,quantile,wk inc flu hosp
20,-1,0.01,43.93347738092164,2024-01-13,2024-01-13,quantile,wk inc flu hosp
21,-1,0.01,173.99871757031121,2024-01-13,2024-01-13,quantile,wk inc flu hosp
22,-1,0.01,198.67465292190357,2024-01-13,2024-01-13,quantile,wk inc flu hosp
23,-1,0.01,35.88825021473566,2024-01-13,2024-01-13,quantile,wk inc flu hosp
24,-1,0.01,246.51194888738337,2024-01-13,2024-01-13,quantile,wk inc flu hosp
25,-1,0.01,407.1503663946844,2024-01-13,2024-01-13,quantile,wk inc flu hosp
26,-1,0.01,330.62625441418993,2024-01-13,2024-01-13,quantile,wk inc flu hosp
27,-1,0.01,105.80215538654046,2024-01-13,2024-01-13,quantile,wk inc flu hosp
28,-1,0.01,165.77254761710037,2024-01-13,2024-01-13,quantile,wk inc flu hosp
29,-1,0.01,173.86235862155866,2024-01-13,2024-01-13,quantile,wk inc flu hosp
30,-1,0.01,73.45101084566019,2024-01-13,2024-01-13,quantile,wk inc flu hosp
31,-1,0.01,28.923337503143678,2024-01-13,2024-01-13,quantile,wk inc flu hosp
32,-1,0.01,71.72433845227856,2024-01-13,2024-01-13,quantile,wk inc flu hosp
33,-1,0.01,13.238229870775342,2024-01-13,2024-01-13,quantile,wk inc flu hosp
34,-1,0.01,459.96940186868363,2024-01-13,2024-01-13,quantile,wk inc flu hosp
35,-1,0.01,127.51187545116092,2024-01-13,2024-01-13,quantile,wk inc flu hosp
36,-1,0.01,853.4413834126277,2024-01-13,2024-01-13,quantile,wk inc flu hosp
37,-1,0.01,435.6643213920702,2024-01-13,2024-01-13,quantile,wk inc flu hosp
38,-1,0.01,17.577740278317858,2024-01-13,2024-01-13,quantile,wk inc flu hosp
39,-1,0.01,342.6086279951646,2024-01-13,2024-01-13,quantile,wk inc flu hosp
40,-1,0.01,98.23759934043322,2024-01-13,2024-01-13,quantile,wk inc flu hosp
41,-1,0.01,99.71098988525841,2024-01-13,2024-01-13,quantile,wk inc flu hosp
42,-1,0.01,422.88426421323135,2024-01-13,2024-01-13,quantile,wk inc flu hosp
44,-1,0.01,24.509075781824343,2024-01-13,2024-01-13,quantile,wk inc flu hosp
45,-1,0.01,280.3198925099994,2024-01-13,2024-01-13,quantile,wk inc flu hosp
46,-1,0.01,22.53809083000755,2024-01-13,2024-01-13,quantile,wk inc flu hosp
47,-1,0.01,285.67139076640024,2024-01-13,2024-01-13,quantile,wk inc flu hosp
48,-1,0.01,1689.9040073287651,2024-01-13,2024-01-13,quantile,wk inc flu hosp
49,-1,0.01,28.171950643898427,2024-01-13,2024-01-13,quantile,wk inc flu hosp
50,-1,0.01,4.846744359851974,2024-01-13,2024-01-13,quantile,wk inc flu hosp
51,-1,0.01,279.00435887842883,2024-01-13,2024-01-13,quantile,wk inc flu hosp
53,-1,0.01,112.05097790463024,2024-01-13,2024-01-13,quantile,wk inc flu hosp
54,-1,0.01,87.11013535540077,2024-01-13,2024-01-13,quantile,wk inc flu hosp
55,-1,0.01,128.65094832866953,2024-01-13,2024-01-13,quantile,wk inc flu hosp
56,-1,0.01,40.33601767384794,2024-01-13,2024-01-13,quantile,wk inc flu hosp
72,-1,0.01,24.594829323220655,2024-01-13,2024-01-13,quantile,wk inc flu hosp
US,-1,0.01,12591.249685571212,2024-01-13,2024-01-13,quantile,wk inc flu hosp
01,-1,0.025,243.41523664625137,2024-01-13,2024-01-13,quantile,wk inc flu hosp
02,-1,0.025,0.0,2024-01-13,2024-01-13,quantile,wk inc flu hosp
04,-1,0.025,572.8345953374824,2024-01-13,2024-01-13,quantile,wk inc flu hosp
05,-1,0.025,162.9201398599659,2024-01-13,2024-01-13,quantile,wk inc flu hosp
06,-1,0.025,764.7080022727409,2024-01-13,2024-01-13,quantile,wk inc flu hosp
08,-1,0.025,183.87859167880399,2024-01-13,2024-01-13,quantile,wk inc flu hosp
09,-1,0.025,99.44066205651248,2024-01-13,2024-01-13,quantile,wk inc flu hosp
10,-1,0.025,26.75356943665171,2024-01-13,2024-01-13,quantile,wk inc flu hosp
11,-1,0.025,24.724134244960588,2024-01-13,2024-01-13,quantile,wk inc flu hosp
12,-1,0.025,1061.7271297685902,2024-01-13,2024-01-13,quantile,wk inc flu hosp
13,-1,0.025,450.60850286484,2024-01-13,2024-01-13,quantile,wk inc flu hosp
15,-1,0.025,14.850966920223335,2024-01-13,2024-01-13,quantile,wk inc flu hosp
16,-1,0.025,96.53215310506866,2024-01-13,2024-01-13,quantile,wk inc flu hosp
17,-1,0.025,299.6910660368413,2024-01-13,2024-01-13,quantile,wk inc flu hosp
18,-1,0.025,316.0071828730754,2024-01-13,2024-01-13,quantile,wk inc flu hosp
19,-1,0.025,48.67680172566173,2024-01-13,2024-01-13,quantile,wk inc flu hosp
20,-1,0.025,48.82776584005666,2024-01-13,2024-01-13,quantile,wk inc flu hosp
21,-1,0.025,197.4881250801147,2024-01-13,2024-01-13,quantile,wk inc flu hosp
22,-1,0.025,214.5204028951532,2024-01-13,2024-01-13,quantile,wk inc flu hosp
23,-1,0.025,41.230635306637886,2024-01-13,2024-01-13,quantile,wk inc flu hosp
24,-1,0.025,266.7943652333796,2024-01-13,2024-01-13,quantile,wk inc flu hosp
25,-1,0.025,437.1802446934907,2024-01-13,2024-01-13,quantile,wk inc flu hosp
26,-1,0.025,369.8042324946606,2024-01-13,2024-01-13,quantile,wk inc flu hosp
27,-1,0.025,113.28488517777926,2024-01-13,2024-01-13,quantile,wk inc flu hosp
28,-1,0.025,184.94306109817077,2024-01-13,2024-01-13,quantile,wk inc flu hosp
29,-1,0.025,190.0303771111362,2024-01-13,2024-01-13,quantile,wk inc flu hosp
30,-1,0.025,78.1551284801733,2024-01-13,2024-01-13,quantile,wk inc flu hosp
31,-1,0.025,32.34194101327686,2024-01-13,2024-01-13,quantile,wk inc flu hosp
32,-1,0.025,75.82531947989816,2024-01-13,2024-01-13,quantile,wk inc flu hosp
33,-1,0.025,16.540470153055505,2024-01-13,2024-01-13,quantile,wk inc flu hosp
34,-1,0.025,503.036589054996,2024-01-13,2024-01-13,quantile,wk inc flu hosp
35,-1,0.025,138.70102595440443,2024-01-13,2024-01-13,quantile,wk inc flu hosp
36,-1,0.025,927.4534629086652,2024-01-13,2024-01-13,quantile,wk inc flu hosp
37,-1,0.025,467.73160793619223,2024-01-13,2024-01-13,quantile,wk inc flu hosp
38,-1,0.025,21.06237684447925,2024-01-13,2024-01-13,quantile,wk inc flu hosp
39,-1,0.025,370.5177310635975,2024-01-13,2024-01-13,quantile,wk inc flu hosp
40,-1,0.025,112.0288525781142,2024-01-13,2024-01-13,quantile,wk inc flu hosp
41,-1,0.025,107.60384444743931,2024-01-13,2024-01-13,quantile,wk inc flu hosp
42,-1,0.025,450.70165926425733,2024-01-13,2024-01-13,quantile,wk inc flu hosp
44,-1,0.025,28.77256266752911,2024-01-13,2024-01-13,quantile,wk inc flu hosp
45,-1,0.025,315.39651090067537,2024-01-13,2024-01-13,quantile,wk inc flu hosp
46,-1,0.025,28.410476777315303,2024-01-13,2024-01-13,quantile,wk inc flu hosp
47,-1,0.025,298.7914315517292,2024-01-13,2024-01-13,quantile,wk inc flu hosp
48,-1,0.025,1769.0235827151948,2024-01-13,2024-01-13,quantile,wk inc flu hosp
49,-1,0.025,30.94266097621466,2024-01-13,2024-01-13,quantile,wk inc flu hosp
50,-1,0.025,5.670500366639796,2024-01-13,2024-01-13,quantile,wk inc flu hosp
51,-1,0.025,311.54740468271103,2024-01-13,2024-01-13,quantile,wk inc flu hosp
53,-1,0.025,129.61859016468927,2024-01-13,2024-01-13,quantile,wk inc flu hosp
54,-1,0.025,101.75470780842518,2024-01-13,2024-01-13,quantile,wk inc flu hosp
55,-1,0.025,134.6798530231559,2024-01-13,2024-01-13,quantile,wk inc flu hosp
