location,horizon,output_type_id,value,target_end_date,reference_date,output_type,target
01,-1,0.01,0.0,2024-04-20,2024-04-20,quantile,wk inc flu hosp
02,-1,0.01,0.3745767758306553,2024-04-20,2024-04-20,quantile,wk inc flu hosp
04,-1,0.01,33.19970340649575,2024-04-20,2024-04-20,quantile,wk inc flu hosp
05,-1,0.01,12.66213959781745,2024-04-20,2024-04-20,quantile,wk inc flu hosp
06,-1,0.01,63.124995670653895,2024-04-20,2024-04-20,quantile,wk inc flu hosp
08,-1,0.01,20.94277651459005,2024-04-20,2024-04-20,quantile,wk inc flu hosp
09,-1,0.01,16.06060802098878,2024-04-20,2024-04-20,quantile,wk inc flu hosp
10,-1,0.01,0.0,2024-04-20,2024-04-20,quantile,wk inc flu hosp
11,-1,0.01,4.508394975747495,2024-04-20,2024-04-20,quantile,wk inc flu hosp
12,-1,0.01,182.96334985019487,2024-04-20,2024-04-20,quantile,wk inc flu hosp
13,-1,0.01,10.276083038610503,2024-04-20,2024-04-20,quantile,wk inc flu hosp
15,-1,0.01,2.260706032174525,2024-04-20,2024-04-20,quantile,wk inc flu hosp
16,-1,0.01,0.0,2024-04-20,2024-04-20,quantile,wk inc flu hosp
17,-1,0.01,86.87733321067776,2024-04-20,2024-04-20,quantile,wk inc flu hosp
18,-1,0.01,29.62343466085758,2024-04-20,2024-04-20,quantile,wk inc flu hosp
19,-1,0.01,15.109256378324812,2024-04-20,2024-04-20,quantile,wk inc flu hosp
20,-1,0.01,3.076551954225019,2024-04-20,2024-04-20,quantile,wk inc flu hosp
21,-1,0.01,19.977142669645794,2024-04-20,2024-04-20,quantile,wk inc flu hosp
22,-1,0.01,4.4606275498620045,2024-04-20,2024-04-20,quantile,wk inc flu hosp
23,-1,0.01,2.0249861010442203,2024-04-20,2024-04-20,quantile,wk inc flu hosp
24,-1,0.01,11.089679267539726,2024-04-20,2024-04-20,quantile,wk inc flu hosp
25,-1,0.01,90.725696344555,2024-04-20,2024-04-20,quantile,wk inc flu hosp
26,-1,0.01,136.58278200406917,2024-04-20,2024-04-20,quantile,wk inc flu hosp
27,-1,0.01,29.56465294926194,2024-04-20,2024-04-20,quantile,wk inc flu hosp
28,-1,0.01,14.474482498581729,2024-04-20,2024-04-20,quantile,wk inc flu hosp
29,-1,0.01,29.40145956160269,2024-04-20,2024-04-20,quantile,wk inc flu hosp
30,-1,0.01,0.0,2024-04-20,2024-04-20,quantile,wk inc flu hosp
31,-1,0.01,17.450291700362865,2024-04-20,2024-04-20,quantile,wk inc flu hosp
32,-1,0.01,4.992887917317294,2024-04-20,2024-04-20,quantile,wk inc flu hosp
33,-1,0.01,2.1887424434584104,2024-04-20,2024-04-20,quantile,wk inc flu hosp
34,-1,0.01,54.45289657751848,2024-04-20,2024-04-20,quantile,wk inc flu hosp
35,-1,0.01,0.25540336231096805,2024-04-20,2024-04-20,quantile,wk inc flu hosp
36,-1,0.01,198.88062796436878,2024-04-20,2024-04-20,quantile,wk inc flu hosp
37,-1,0.01,6.6728317943738995,2024-04-20,2024-04-20,quantile,wk inc flu hosp
38,-1,0.01,4.155552186658088,2024-04-20,2024-04-20,quantile,wk inc flu hosp
39,-1,0.01,62.13317608224734,2024-04-20,2024-04-20,quantile,wk inc flu hosp
40,-1,0.01,1.1315134459913485,2024-04-20,2024-04-20,quantile,wk inc flu hosp
